year,direction,family,state,tail,n,flagged,symbols,exchanges,loser_rejection,winner_sacrifice,selective_efficiency,TP1,TP1_rate,Loss,Full_Stop,Avg_R,Net
2023,ALL,compression,MILD_COMPRESSION,WINNER,3,28,27,1,0.6756756756756757,0.5,0.17567567567567566,3,10.714285714285714,25,24,-0.6243621166692291,-174.91788541628048
2023,ALL,compression,MILD_COMPRESSION,WINNER,5,27,26,1,0.6756756756756757,0.5,0.17567567567567566,2,7.4074074074074066,25,24,-0.8210585614626803,-215.2208905391413
2023,ALL,compression,MILD_COMPRESSION,LOSER,1,30,29,1,0.6666666666666666,0.6666666666666666,0.0,6,20.0,24,23,-0.08075998034205473,-25.67478985616266
2023,ALL,compression,MILD_COMPRESSION,LOSER,3,29,28,1,0.6764705882352942,0.6666666666666666,0.009803921568627527,6,20.689655172413794,23,22,-0.0403719436821854,-13.425023228545442
2023,ALL,compression,MILD_COMPRESSION,LOSER,5,28,28,1,0.6875,0.6666666666666666,0.02083333333333337,6,21.428571428571427,22,21,0.0010430387974900463,-1.6809765495664806
2023,ALL,compression,NO_COMPRESSION,NONE,0,1,1,1,0.02702702702702703,0.0,0.02702702702702703,0,0.0,1,1,-1.147500904538845,-11.707722347848982
2023,ALL,compression,NO_COMPRESSION,WINNER,1,1,1,1,0.02702702702702703,0.0,0.02702702702702703,0,0.0,1,1,-1.147500904538845,-11.707722347848982
2023,ALL,compression,NO_COMPRESSION,WINNER,3,1,1,1,0.02702702702702703,0.0,0.02702702702702703,0,0.0,1,1,-1.147500904538845,-11.707722347848982
2023,ALL,compression,NO_COMPRESSION,WINNER,5,1,1,1,0.02702702702702703,0.0,0.02702702702702703,0,0.0,1,1,-1.147500904538845,-11.707722347848982
2023,ALL,compression,NO_COMPRESSION,LOSER,1,1,1,1,0.027777777777777776,0.0,0.027777777777777776,0,0.0,1,1,-1.147500904538845,-11.707722347848982
2023,ALL,compression,NO_COMPRESSION,LOSER,3,1,1,1,0.029411764705882353,0.0,0.029411764705882353,0,0.0,1,1,-1.147500904538845,-11.707722347848982
2023,ALL,compression,NO_COMPRESSION,LOSER,5,0,0,0,0.0,0.0,0.0,0,,0,0,,0.0
2023,ALL,volume_state,EXHAUSTED_HIGH_VOLUME,NONE,0,2,2,1,0.05405405405405406,0.0,0.05405405405405406,0,0.0,2,2,-1.0622516671897357,-21.586688281376077
2023,ALL,volume_state,EXHAUSTED_HIGH_VOLUME,WINNER,1,2,2,1,0.05405405405405406,0.0,0.05405405405405406,0,0.0,2,2,-1.0622516671897357,-21.586688281376077
2023,ALL,volume_state,EXHAUSTED_HIGH_VOLUME,WINNER,3,2,2,1,0.05405405405405406,0.0,0.05405405405405406,0,0.0,2,2,-1.0622516671897357,-21.586688281376077
2023,ALL,volume_state,EXHAUSTED_HIGH_VOLUME,WINNER,5,2,2,1,0.05405405405405406,0.0,0.05405405405405406,0,0.0,2,2,-1.0622516671897357,-21.586688281376077
2023,ALL,volume_state,EXHAUSTED_HIGH_VOLUME,LOSER,1,2,2,1,0.05555555555555555,0.0,0.05555555555555555,0,0.0,2,2,-1.0622516671897357,-21.586688281376077
2023,ALL,volume_state,EXHAUSTED_HIGH_VOLUME,LOSER,3,2,2,1,0.058823529411764705,0.0,0.058823529411764705,0,0.0,2,2,-1.0622516671897357,-21.586688281376077
2023,ALL,volume_state,EXHAUSTED_HIGH_VOLUME,LOSER,5,2,2,1,0.0625,0.0,0.0625,0,0.0,2,2,-1.0622516671897357,-21.586688281376077
2023,ALL,volume_state,FLAT,NONE,0,7,7,1,0.10810810810810811,0.3333333333333333,-0.2252252252252252,3,42.857142857142854,4,3,1.2566120884269354,81.68549992220119
2023,ALL,volume_state,FLAT,WINNER,1,6,6,1,0.10810810810810811,0.25,-0.14189189189189189,2,33.33333333333333,4,3,0.6932364404343022,35.32397154597441
2023,ALL,volume_state,FLAT,WINNER,3,6,6,1,0.10810810810810811,0.3333333333333333,-0.2252252252252252,2,33.33333333333333,4,3,0.6932364404343022,35.32397154597441
2023,ALL,volume_state,FLAT,WINNER,5,4,4,1,0.10810810810810811,0.0,0.10810810810810811,0,0.0,4,3,-0.8091988989450454,-30.592169243398523
2023,ALL,volume_state,FLAT,LOSER,1,7,7,1,0.1111111111111111,0.3333333333333333,-0.2222222222222222,3,42.857142857142854,4,3,1.2566120884269354,81.68549992220119
2023,ALL,volume_state,FLAT,LOSER,3,7,7,1,0.11764705882352941,0.3333333333333333,-0.2156862745098039,3,42.857142857142854,4,3,1.2566120884269354,81.68549992220119
2023,ALL,volume_state,FLAT,LOSER,5,7,7,1,0.125,0.3333333333333333,-0.20833333333333331,3,42.857142857142854,4,3,1.2566120884269354,81.68549992220119
2023,ALL,volume_state,SUDDEN_SPIKE_ONLY,NONE,0,37,34,1,0.8378378378378378,0.6666666666666666,0.1711711711711712,6,16.216216216216218,31,31,-0.4468428309327875,-159.56062053971976
2023,ALL,volume_state,SUDDEN_SPIKE_ONLY,WINNER,1,37,34,1,0.8378378378378378,0.75,0.08783783783783783,6,16.216216216216218,31,31,-0.4468428309327875,-159.56062053971976
2023,ALL,volume_state,SUDDEN_SPIKE_ONLY,WINNER,3,35,32,1,0.8378378378378378,0.6666666666666666,0.1711711711711712,4,11.428571428571429,31,31,-0.7356807939007841,-250.09364728310285
2023,ALL,volume_state,SUDDEN_SPIKE_ONLY,WINNER,5,35,32,1,0.8378378378378378,1.0,-0.16216216216216217,4,11.428571428571429,31,31,-0.7356807939007841,-250.09364728310285
2023,ALL,volume_state,SUDDEN_SPIKE_ONLY,LOSER,1,36,33,1,0.8333333333333334,0.6666666666666666,0.16666666666666674,6,16.666666666666664,30,30,-0.4257320529564833,-147.21208009921185
2023,ALL,volume_state,SUDDEN_SPIKE_ONLY,LOSER,3,34,31,1,0.8235294117647058,0.6666666666666666,0.1568627450980392,6,17.647058823529413,28,28,-0.38056923093772044,-123.21347996655338
2023,ALL,volume_state,SUDDEN_SPIKE_ONLY,LOSER,5,32,30,1,0.8125,0.6666666666666666,0.14583333333333337,6,18.75,26,26,-0.3309956716947047,-99.76171093972542
2023,ALL,quality,CLEAN_EXPANSION,NONE,0,21,20,1,0.40540540540540543,0.6666666666666666,-0.2612612612612612,6,28.57142857142857,15,14,0.23658516052443712,42.21653565929073
2023,ALL,quality,CLEAN_EXPANSION,WINNER,1,21,20,1,0.40540540540540543,0.75,-0.34459459459459457,6,28.57142857142857,15,14,0.23658516052443712,42.21653565929073
2023,ALL,quality,CLEAN_EXPANSION,WINNER,3,19,18,1,0.40540540540540543,0.6666666666666666,-0.2612612612612612,4,21.052631578947366,15,14,-0.2235449826842698,-48.31649108409239
2023,ALL,quality,CLEAN_EXPANSION,WINNER,5,18,17,1,0.40540540540540543,0.75,-0.34459459459459457,3,16.666666666666664,15,14,-0.49632203131972663,-88.6194962069532
2023,ALL,quality,CLEAN_EXPANSION,LOSER,1,21,20,1,0.4166666666666667,0.6666666666666666,-0.24999999999999994,6,28.57142857142857,15,14,0.23658516052443712,42.21653565929073
2023,ALL,quality,CLEAN_EXPANSION,LOSER,3,19,18,1,0.38235294117647056,0.6666666666666666,-0.28431372549019607,6,31.57894736842105,13,12,0.38712044345074137,66.21513579194918
2023,ALL,quality,CLEAN_EXPANSION,LOSER,5,19,18,1,0.40625,0.6666666666666666,-0.26041666666666663,6,31.57894736842105,13,12,0.38712044345074137,66.21513579194918
2023,ALL,quality,WEAK_BREAK,NONE,0,25,23,1,0.5945945945945946,0.3333333333333333,0.2612612612612613,3,12.0,22,22,-0.5931876732366894,-141.6783445581854
2023,ALL,quality,WEAK_BREAK,WINNER,1,24,22,1,0.5945945945945946,0.25,0.3445945945945946,2,8.333333333333332,22,22,-0.8111065753041654,-188.03987293441216
2023,ALL,quality,WEAK_BREAK,WINNER,3,24,22,1,0.5945945945945946,0.3333333333333333,0.2612612612612613,2,8.333333333333332,22,22,-0.8111065753041654,-188.03987293441216
2023,ALL,quality,WEAK_BREAK,WINNER,5,23,21,1,0.5945945945945946,0.25,0.3445945945945946,1,4.3478260869565215,22,22,-0.9641882675187832,-213.6530086009243
2023,ALL,quality,WEAK_BREAK,LOSER,1,24,22,1,0.5833333333333334,0.3333333333333333,0.25000000000000006,3,12.5,21,21,-0.567619208034896,-129.32980411767744
2023,ALL,quality,WEAK_BREAK,LOSER,3,24,22,1,0.6176470588235294,0.3333333333333333,0.2843137254901961,3,12.5,21,21,-0.567619208034896,-129.32980411767744
2023,ALL,quality,WEAK_BREAK,LOSER,5,22,21,1,0.59375,0.3333333333333333,0.2604166666666667,3,13.636363636363635,19,19,-0.5125167561447982,-105.8780350908495
2023,ALL,transition,SPIKE_BREAKOUT,NONE,0,45,41,1,1.0,0.8888888888888888,0.11111111111111116,8,17.77777777777778,37,36,-0.32218376525081754,-145.82333727512147
2023,ALL,transition,SPIKE_BREAKOUT,WINNER,1,45,41,1,1.0,1.0,0.0,8,17.77777777777778,37,36,-0.32218376525081754,-145.82333727512147
2023,ALL,transition,SPIKE_BREAKOUT,WINNER,3,43,39,1,1.0,1.0,0.0,6,13.953488372093023,37,36,-0.5514863367046767,-236.35636401850454
2023,ALL,transition,SPIKE_BREAKOUT,WINNER,5,41,37,1,1.0,1.0,0.0,4,9.75609756097561,37,36,-0.7587835784557827,-302.2725048078775
2023,ALL,transition,SPIKE_BREAKOUT,LOSER,1,44,40,1,1.0,0.8888888888888888,0.11111111111111116,8,18.181818181818183,36,35,-0.3020781499592512,-133.47479683461353
2023,ALL,transition,SPIKE_BREAKOUT,LOSER,3,42,38,1,1.0,0.8888888888888888,0.11111111111111116,8,19.047619047619047,34,33,-0.25962948913467027,-109.47619670195505
2023,ALL,transition,SPIKE_BREAKOUT,LOSER,5,40,37,1,1.0,0.8888888888888888,0.11111111111111116,8,20.0,32,31,-0.21392365465010518,-86.0244276751271
2023,ALL,transition,WEAK_TRANSITION,NONE,0,1,1,1,0.0,0.1111111111111111,-0.1111111111111111,1,100.0,0,0,4.636865976382733,46.36152837622679
2023,ALL,transition,WEAK_TRANSITION,WINNER,1,0,0,0,0.0,0.0,0.0,0,,0,0,,0.0
2023,ALL,transition,WEAK_TRANSITION,WINNER,3,0,0,0,0.0,0.0,0.0,0,,0,0,,0.0
2023,ALL,transition,WEAK_TRANSITION,WINNER,5,0,0,0,0.0,0.0,0.0,0,,0,0,,0.0
2023,ALL,transition,WEAK_TRANSITION,LOSER,1,1,1,1,0.0,0.1111111111111111,-0.1111111111111111,1,100.0,0,0,4.636865976382733,46.36152837622679
2023,ALL,transition,WEAK_TRANSITION,LOSER,3,1,1,1,0.0,0.1111111111111111,-0.1111111111111111,1,100.0,0,0,4.636865976382733,46.36152837622679
2023,ALL,transition,WEAK_TRANSITION,LOSER,5,1,1,1,0.0,0.1111111111111111,-0.1111111111111111,1,100.0,0,0,4.636865976382733,46.36152837622679
2023,ALL,entry_mode,均線假跌破站回,NONE,0,7,6,1,0.1891891891891892,0.0,0.1891891891891892,0,0.0,7,6,-0.9773224442726821,-65.46416739114086
2023,ALL,entry_mode,均線假跌破站回,WINNER,1,7,6,1,0.1891891891891892,0.0,0.1891891891891892,0,0.0,7,6,-0.9773224442726821,-65.46416739114086
2023,ALL,entry_mode,均線假跌破站回,WINNER,3,7,6,1,0.1891891891891892,0.0,0.1891891891891892,0,0.0,7,6,-0.9773224442726821,-65.46416739114086
2023,ALL,entry_mode,均線假跌破站回,WINNER,5,7,6,1,0.1891891891891892,0.0,0.1891891891891892,0,0.0,7,6,-0.9773224442726821,-65.46416739114086
2023,ALL,entry_mode,均線假跌破站回,LOSER,1,7,6,1,0.19444444444444445,0.0,0.19444444444444445,0,0.0,7,6,-0.9773224442726821,-65.46416739114086
2023,ALL,entry_mode,均線假跌破站回,LOSER,3,7,6,1,0.20588235294117646,0.0,0.20588235294117646,0,0.0,7,6,-0.9773224442726821,-65.46416739114086
2023,ALL,entry_mode,均線假跌破站回,LOSER,5,6,6,1,0.1875,0.0,0.1875,0,0.0,6,5,-0.9402109427992795,-53.7201207121619
2023,ALL,entry_mode,壓縮早突破,NONE,0,39,37,1,0.8108108108108109,1.0,-0.18918918918918914,9,23.076923076923077,30,30,-0.07743964999987896,-33.99764150775381
2023,ALL,entry_mode,壓縮早突破,WINNER,1,38,36,1,0.8108108108108109,1.0,-0.18918918918918914,8,21.052631578947366,30,30,-0.2015003243783688,-80.35916988398058
2023,ALL,entry_mode,壓縮早突破,WINNER,3,36,34,1,0.8108108108108109,1.0,-0.18918918918918914,6,16.666666666666664,30,30,-0.4686848713442312,-170.8921966273637
2023,ALL,entry_mode,壓縮早突破,WINNER,5,34,32,1,0.8108108108108109,1.0,-0.18918918918918914,4,11.76470588235294,30,30,-0.7137902825523034,-236.80833741673663
2023,ALL,entry_mode,壓縮早突破,LOSER,1,38,36,1,0.8055555555555556,1.0,-0.19444444444444442,9,23.684210526315788,29,29,-0.047718829260935416,-21.64910106724588
2023,ALL,entry_mode,壓縮早突破,LOSER,3,36,34,1,0.7941176470588235,1.0,-0.20588235294117652,9,25.0,27,27,0.01593568173987108,2.3494990654126084
2023,ALL,entry_mode,壓縮早突破,LOSER,5,35,33,1,0.8125,1.0,-0.1875,9,25.71428571428571,26,26,0.049176727062120104,14.057221413261594
2024,LONG,compression,EXPANDING_ALREADY,NONE,0,10,9,1,0.21875,0.23076923076923078,-0.012019230769230782,3,30.0,7,7,0.344807463479406,34.04448407212221
2024,LONG,compression,EXPANDING_ALREADY,WINNER,1,9,8,1,0.21875,0.16666666666666666,0.05208333333333334,2,22.22222222222222,7,7,-0.13686352795671045,-14.119436931593729
2024,LONG,compression,EXPANDING_ALREADY,WINNER,3,9,8,1,0.21875,0.2,0.01874999999999999,2,22.22222222222222,7,7,-0.13686352795671045,-14.119436931593729
2024,LONG,compression,EXPANDING_ALREADY,WINNER,5,8,7,1,0.21875,0.125,0.09375,1,12.5,7,7,-0.7349640852058082,-60.91538715965228
2024,LONG,compression,EXPANDING_ALREADY,LOSER,1,9,9,1,0.1935483870967742,0.23076923076923078,-0.037220843672456594,3,33.33333333333333,6,6,0.5163084225914023,46.48682437704399
2024,LONG,compression,EXPANDING_ALREADY,LOSER,3,8,8,1,0.1724137931034483,0.23076923076923078,-0.058355437665782495,3,37.5,5,5,0.7281562637885254,58.681088259600266
2024,LONG,compression,EXPANDING_ALREADY,LOSER,5,7,7,1,0.14814814814814814,0.23076923076923078,-0.08262108262108264,3,42.857142857142854,4,4,0.9926253705427955,70.59576461678603
2024,LONG,compression,MILD_COMPRESSION,NONE,0,34,31,1,0.75,0.7692307692307693,-0.019230769230769273,10,29.411764705882355,24,23,0.14251715182217492,42.231619918128956
2024,LONG,compression,MILD_COMPRESSION,WINNER,1,34,31,1,0.75,0.8333333333333334,-0.08333333333333337,10,29.411764705882355,24,23,0.14251715182217492,42.231619918128956
2024,LONG,compression,MILD_COMPRESSION,WINNER,3,32,29,1,0.75,0.8,-0.050000000000000044,8,25.0,24,23,-0.13819337634498585,-52.78726370765747
2024,LONG,compression,MILD_COMPRESSION,WINNER,5,31,28,1,0.75,0.875,-0.125,7,22.58064516129032,24,23,-0.2908441270731843,-98.23558768064552
2024,LONG,compression,MILD_COMPRESSION,LOSER,1,34,31,1,0.7741935483870968,0.7692307692307693,0.004962779156327479,10,29.411764705882355,24,23,0.14251715182217492,42.231619918128956
