entry_time,signal_time,entry_mode,exchange,symbol,year,direction,source_candidate_id,selected,quality_status,signal_known_at,contraction_8,realized_range_8,volatility_width_8,contraction_16,realized_range_16,volatility_width_16,atr5_atr20,compression,volume_build_3v20,volume_build_6v20,volume_build_6v30,rising_volume_count,high_volume_count,volume_state,signed_body_ratio,body_ratio,signed_clv,upper_wick_ratio,lower_wick_ratio,adverse_wick_ratio,breakout_range_atr,breakout_distance_atr,breakout_close_beyond_structure,breakout_volume_ratio,quality,transition,tp1_hit,net_u,realized_r,full_stop,error
2024-04-16 00:15:00+00:00,2024-04-16 00:00:00+00:00,壓縮早突破,Binance,XMR/USDT:USDT,2023,LONG,9192200cf44f9544b6feb816894b12b91104b654d5ae0a05c6b1345a2ad03f57,True,COMPLETE,2024-04-16T00:15:00+00:00,0.8247422680412339,2.6313205694649073,2.7939015132944944,0.9081983308787479,3.57388316151203,4.091729517966787,0.6853215513009293,MILD_COMPRESSION,0.5868130235051462,0.5998860908309441,0.511876757390689,0.0,0.0,SUDDEN_SPIKE_ONLY,0.43181818181818965,0.43181818181818965,0.9318181818181897,0.06818181818181035,0.5,0.06818181818181035,1.296023564064795,0.38291605301914655,0.39000000000000057,2.678786299403082,WEAK_BREAK,SPIKE_BREAKOUT,False,-9.8707789223288,-1.0523832232098658,True,
2024-04-27 07:15:00+00:00,2024-04-27 07:00:00+00:00,壓縮早突破,Binance,DYM/USDT:USDT,2023,LONG,c7d91f4a15e0ed790e40125108f5630ab33fbdd9fdfa92ee214a1f33c9883599,True,COMPLETE,2024-04-27T07:15:00+00:00,1.0691823899371056,2.767295597484273,2.2359684706587295,0.9591194968553429,2.8616352201257858,2.3975667482366902,1.113207547169809,EXPANDING_ALREADY,0.832965982685026,0.6530733496850846,0.731990891700457,1.0,0.0,SUDDEN_SPIKE_ONLY,0.6923076923076917,0.6923076923076917,0.815384615384615,0.18461538461538493,0.12307692307692329,0.18461538461538493,2.044025157232698,0.7861635220125741,0.02499999999999991,2.5444924671723026,CLEAN_EXPANSION,SPIKE_BREAKOUT,False,-9.74161952037543,-1.0496591983444068,True,
2024-05-01 18:15:00+00:00,2024-05-01 18:00:00+00:00,壓縮早突破,Binance,WLD/USDT:USDT,2023,LONG,692160a8609839ebf21970369053d83ac2c54e442745c066312c3826e2418f41,False,COMPLETE,2024-05-01T18:15:00+00:00,1.1141001855287573,2.2393320964749615,1.5668315439607126,0.9730983302411865,2.636363636363642,1.493230983818469,1.0025974025974038,EXPANDING_ALREADY,0.8868131617284506,0.930925368443186,0.9947785823002614,0.0,1.0,SUDDEN_SPIKE_ONLY,0.7694013303769367,0.7694013303769367,0.7838137472283738,0.21618625277162615,0.014412416851437147,0.21618625277162615,1.6734693877551094,0.27458256029683265,0.014799999999999258,3.160915056334435,CLEAN_EXPANSION,SPIKE_BREAKOUT,,,,,
2024-05-19 18:15:00+00:00,2024-05-19 18:00:00+00:00,壓縮早突破,Binance,FRONT/USDT:USDT,2023,LONG,29cc460c8bfa7b32e6f133721d05fe55b5bf0b2bec58fe28c74147dd516a4c4b,True,COMPLETE,2024-05-19T18:15:00+00:00,0.8314298766560092,2.2476016445865707,2.2729189494274604,0.8314298766560092,3.9926907263590645,3.619692894445783,0.9940612151667413,MILD_COMPRESSION,0.9883199105735496,0.952902653341247,1.0605074948155477,1.0,2.0,SUDDEN_SPIKE_ONLY,0.7808988764044941,0.7808988764044941,0.8370786516853866,0.1629213483146134,0.05617977528089257,0.1629213483146134,1.6263133851073626,0.7309273640931957,0.008000000000000007,2.670343359123697,CLEAN_EXPANSION,SPIKE_BREAKOUT,False,-9.452526117340373,-1.0402929208685774,True,
2024-06-15 04:15:00+00:00,2024-06-15 04:00:00+00:00,均線假跌破站回,Binance,COMBO/USDT:USDT,2023,LONG,d50907f827ab8cfff7bfd69e4f241127c86b981e91e6ac94cf7bd23e1fb9f560,True,COMPLETE,2024-06-15T04:15:00+00:00,0.8217716115261386,2.7107790821771673,3.640119206993038,0.9178228388473897,3.5859124866595553,3.270133276790697,0.9733191035218789,MILD_COMPRESSION,0.6172318983486836,0.5791966182256836,0.5993061571139661,4.0,0.0,SUDDEN_SPIKE_ONLY,0.327868852459017,0.327868852459017,0.7540983606557463,0.24590163934425363,0.4262295081967294,0.24590163934425363,1.3020277481323344,-0.4909284951974313,-0.0022999999999999687,2.2344561627546806,WEAK_BREAK,SPIKE_BREAKOUT,False,-9.79614102653015,-1.0894426787863596,True,
2024-06-16 19:15:00+00:00,2024-06-16 19:00:00+00:00,壓縮早突破,Binance,1000PEPE/USDT:USDT,2023,LONG,9cb16ca8c6215b5401109deedb1ee5737bfb443526b0aa054de20d6db9c3d11a,True,COMPLETE,2024-06-16T19:15:00+00:00,0.7966062829626253,1.5739509286860724,1.1597210897901071,0.8158679202017877,2.6902086677367536,2.3806331235159686,0.7554230681036428,MILD_COMPRESSION,0.5572424036356043,0.6304556994683235,0.7414466334083573,0.0,0.0,SUDDEN_SPIKE_ONLY,0.5815242494226335,0.5815242494226335,0.725173210161668,0.274826789838332,0.1436489607390345,0.274826789838332,1.9857830772758496,0.7888099059848744,8.6000000000001e-05,3.3775558337928917,WEAK_BREAK,SPIKE_BREAKOUT,False,-9.390529084191284,-1.055836737868119,True,
2024-06-18 11:30:00+00:00,2024-06-18 11:15:00+00:00,壓縮早突破,Binance,BTCDOM/USDT:USDT,2023,LONG,b6c3c4aa8e3ab7b2aba6d9d76e0e4afe22f4206593b71ef537a7f687f33a416f,True,COMPLETE,2024-06-18T11:30:00+00:00,1.00719424460431,2.2701838529176386,1.9565726328503534,1.00719424460431,3.0535571542765663,2.558949521364755,1.0199840127897863,EXPANDING_ALREADY,0.5553854451287904,0.5560714642268928,0.4463079467085903,2.0,0.0,SUDDEN_SPIKE_ONLY,0.5438596491228084,0.5438596491228084,0.8947368421052757,0.10526315789472425,0.35087719298246733,0.10526315789472425,0.9112709832134008,0.0799360511590728,0.5,2.451468965031352,WEAK_BREAK,SPIKE_BREAKOUT,False,-10.77986635409468,-1.224982553869807,True,
2024-06-30 15:15:00+00:00,2024-06-30 15:00:00+00:00,壓縮早突破,Binance,W/USDT:USDT,2023,LONG,600538e468fbe0a7c6ec36d830236a9eb0f929be8fd99a1de032110dfd08bb86,True,COMPLETE,2024-06-30T15:15:00+00:00,0.9157509157509159,2.1245421245421126,1.6007577470133194,0.9523809523809484,2.7472527472527477,1.952225457524923,0.9523809523809484,MILD_COMPRESSION,0.9123115111027652,0.9065722306980973,0.6628301948577844,1.0,1.0,SUDDEN_SPIKE_ONLY,0.7173913043478239,0.7173913043478239,0.913043478260868,0.08695652173913201,0.19565217391304401,0.08695652173913201,1.6849816849817016,0.8058608058608182,0.0022000000000000353,2.490735249983647,CLEAN_EXPANSION,SPIKE_BREAKOUT,False,-9.230188402341287,-1.0618910920033426,True,
2024-07-31 01:00:00+00:00,2024-07-31 00:45:00+00:00,均線假跌破站回,Binance,LIT/USDT:USDT,2023,LONG,c818c22c5de813021888d3a1debc9e0535bd1838365a82f509ebaf95c40a755b,True,COMPLETE,2024-07-31T01:00:00+00:00,0.782608695652174,1.9130434782608696,2.0705879825722886,0.8695652173913043,3.3043478260869565,2.601439182895929,0.8347826086956521,MILD_COMPRESSION,1.00797805762362,0.9533401205590017,0.7984307663850774,1.0,3.0,FLAT,0.375,0.375,0.75,0.25,0.375,0.25,1.391304347826087,0.5217391304347826,0.0030000000000000027,3.098347804863923,WEAK_BREAK,SPIKE_BREAKOUT,False,-9.830146704661574,-1.0918811460981812,True,
2024-07-31 01:15:00+00:00,2024-07-31 01:00:00+00:00,均線假跌破站回,Binance,EOS/USDT:USDT,2023,LONG,baf8ea41a71e569d1e82b07eebbe32ce06f2ea52c85dfb7974641b59be69abcb,True,COMPLETE,2024-07-31T01:15:00+00:00,0.8791208791208833,1.9780219780219876,1.7582417582417667,0.8791208791208833,3.956043956043951,3.1678099572306664,0.8351648351648392,MILD_COMPRESSION,1.340800261938136,0.9965227177202157,0.9728504387981645,1.0,4.0,FLAT,0.6,0.6,1.0,0.0,0.4,0.0,1.0989010989011043,0.43956043956044166,0.0020000000000000018,2.6474132973564353,CLEAN_EXPANSION,SPIKE_BREAKOUT,False,-0.4064634400334405,-0.0451687814577765,False,
2023-11-28 08:15:00+00:00,2023-11-28 08:00:00+00:00,壓縮早突破,Binance,RVN/USDT:USDT,2023,LONG,52dda4a93301ab2706450a864123c32d69965d1d15f9d9a3d4ffd23d85eef62e,False,COMPLETE,2023-11-28T08:15:00+00:00,1.0273972602739798,3.2191780821917733,1.890398550683932,1.0958904109589087,3.698630136986299,3.070564063894826,1.1232876712328754,EXPANDING_ALREADY,0.7393814428852745,0.8512228145291235,0.7527505812964834,1.0,1.0,SUDDEN_SPIKE_ONLY,0.7307692307692282,0.7307692307692282,0.7307692307692282,0.26923076923077177,0.0,0.26923076923077177,1.7808219178082205,0.6164383561643831,8.99999999999998e-05,3.4193264687940865,WEAK_BREAK,SPIKE_BREAKOUT,,,,,
2023-12-12 12:15:00+00:00,2023-12-12 12:00:00+00:00,壓縮早突破,Binance,BNB/USDT:USDT,2023,LONG,6cf1ddbd2ced6f872bae08402741dbba9c4d814754ec5d5de46a237724b5f619,True,COMPLETE,2023-12-12T12:15:00+00:00,1.0468319559228578,2.0477502295684125,1.544877720491272,1.0101010101010102,2.708907254361803,2.175475347398439,1.17722681359045,EXPANDING_ALREADY,0.7890594906781697,0.7513739183387308,0.5827569710834921,1.0,0.0,SUDDEN_SPIKE_ONLY,0.6138211382113835,0.6138211382113835,0.9390243902438996,0.06097560975610038,0.3252032520325161,0.06097560975610038,2.2589531680440698,0.21120293847565744,0.22999999999998977,2.8962756338373947,CLEAN_EXPANSION,SPIKE_BREAKOUT,False,-11.748833505041237,-1.1349870110726408,True,
2024-03-02 07:15:00+00:00,2024-03-02 07:00:00+00:00,均線假跌破站回,Binance,BLUEBIRD/USDT:USDT,2023,LONG,84dddda4ca34d7e47215c6225dd41ecdbcdb4606af7bbbab7dff7af8e2cb2a7c,True,COMPLETE,2024-03-02T07:15:00+00:00,0.989541432019301,2.7192276749798903,1.704621097717133,0.925181013676589,3.153660498793261,2.241424336921168,0.9074818986323396,MILD_COMPRESSION,0.6383423210624833,0.5783018762813086,0.4997027512954989,0.0,0.0,SUDDEN_SPIKE_ONLY,0.6899999999999931,0.6899999999999931,0.9699999999999988,0.030000000000001244,0.2800000000000057,0.030000000000001244,1.609010458567972,-0.22526146419953497,-0.014000000000001123,3.506163791975293,WEAK_BREAK,SPIKE_BREAKOUT,False,-10.78175644891093,-1.1150463467241831,True,
2024-04-10 05:00:00+00:00,2024-04-10 04:45:00+00:00,壓縮早突破,Binance,GAS/USDT:USDT,2023,LONG,51ca921451a8d82c6a9b98812b05cecb58a91a7a35344253ca876055f8909d5c,True,COMPLETE,2024-04-10T05:00:00+00:00,0.6489184692179716,2.312811980033264,1.7717926903637464,0.915141430948428,3.7770382695507485,3.3120441893140864,0.5557404326123143,MILD_COMPRESSION,0.4146738367125446,0.4741509206814795,0.6034664693157371,1.0,0.0,SUDDEN_SPIKE_ONLY,0.8089887640449408,0.8089887640449408,0.8314606741573077,0.16853932584269227,0.02247191011236695,0.16853932584269227,1.4808652246256286,0.2662229617304491,0.016000000000000014,2.903156137220095,CLEAN_EXPANSION,SPIKE_BREAKOUT,False,-9.920019763146133,-1.0465642759313367,True,
2024-04-29 15:15:00+00:00,2024-04-29 15:00:00+00:00,壓縮早突破,Binance,KSM/USDT:USDT,2023,LONG,e2f5f06cd36edef4e7ebca805bbcec735662805c8d214f1236ed7b394b7cbc77,True,COMPLETE,2024-04-29T15:15:00+00:00,1.021377672209021,3.467933491686477,3.646448254940682,0.8551068883610472,4.038004750593831,3.940541692960577,1.0166270783847957,EXPANDING_ALREADY,1.45889736036808,1.4706437253324876,1.4400719758585743,0.0,4.0,FLAT,0.5333333333333325,0.5333333333333325,0.7000000000000012,0.2999999999999988,0.16666666666666863,0.2999999999999988,1.4251781472684175,0.3800475059382526,0.08000000000000185,2.2731512110112466,WEAK_BREAK,SPIKE_BREAKOUT,False,-9.692076957506048,-1.0553990822927637,True,
2024-06-17 05:30:00+00:00,2024-06-17 05:15:00+00:00,均線假跌破站回,Binance,XRP/USDT:USDT,2023,LONG,787796769ca2f0ec3ba26d7cc37ed294cb8211413319d24609343f2bcea5d5e9,False,COMPLETE,2024-06-17T05:30:00+00:00,0.5063291139240513,1.974683544303806,1.5181432253736709,0.7594936708860911,3.1898734177215347,2.8145420892087594,0.5265822784810225,MILD_COMPRESSION,0.46513242750003336,0.7802200837888117,0.8041134093582252,1.0,2.0,SUDDEN_SPIKE_ONLY,0.5909090909091069,0.5909090909091069,0.7727272727272705,0.22727272727272957,0.18181818181816348,0.22727272727272957,1.1139240506329018,0.6075949367088505,0.0011999999999999789,2.266294183027872,CLEAN_EXPANSION,SPIKE_BREAKOUT,,,,,
2024-07-14 06:15:00+00:00,2024-07-14 06:00:00+00:00,壓縮早突破,Binance,TAO/USDT:USDT,2023,LONG,165de1cdbe1aeff119c743de6cf7745087520a152179bf13a430ec88dcf95369,True,COMPLETE,2024-07-14T06:15:00+00:00,0.9509946627850453,2.6540514313439916,2.323885317081344,0.907326540514315,3.338185346918967,2.8483052925963595,1.242115477923333,MILD_COMPRESSION,1.2350806102670144,1.1989216058269594,0.9953392894471226,1.0,4.0,FLAT,0.5081967213114796,0.5081967213114796,0.8934426229508233,0.1065573770491767,0.3852459016393437,0.1065573770491767,1.1838913148956798,0.41727316836487777,0.8600000000000136,2.307593671125032,CLEAN_EXPANSION,SPIKE_BREAKOUT,True,40.30300512286081,4.686441892753953,False,
2024-08-18 13:00:00+00:00,2024-08-18 12:45:00+00:00,壓縮早突破,Binance,BICO/USDT:USDT,2024,LONG,dfa1efb30a71c460343a08ed00376e35db07369c9867522fa46c1726bf391925,True,COMPLETE,2024-08-18T13:00:00+00:00,0.793650793650792,2.2222222222222205,2.2496107617245933,0.9259259259259166,2.64550264550264,2.0216470100769097,0.9417989417989352,MILD_COMPRESSION,0.8718177400921155,0.8103651083690914,0.742968279101183,0.0,1.0,SUDDEN_SPIKE_ONLY,0.24324324324324406,0.24324324324324406,0.7567567567567559,0.24324324324324406,0.5135135135135119,0.24324324324324406,1.9576719576719712,0.21164021164021707,0.00040000000000001146,2.40154675892948,WEAK_BREAK,SPIKE_BREAKOUT,False,-10.698239879261354,-1.0698239879261355,True,
2024-08-22 23:45:00+00:00,2024-08-22 23:30:00+00:00,壓縮早突破,Binance,ZRX/USDT:USDT,2024,LONG,2590289e192452aa3423755f125d0a6ec89e7086cf346266e580d9243b598b61,True,COMPLETE,2024-08-22T23:45:00+00:00,0.8994708994708526,1.7989417989418226,1.286269394829958,0.9523809523809287,3.280423280423306,2.3097828906119267,1.1005291005291005,MILD_COMPRESSION,1.0590885492241473,1.2493841296893753,1.1160055232365638,0.0,4.0,FLAT,0.8333333333333488,0.8333333333333488,0.9166666666666744,0.08333333333332563,0.08333333333332563,0.08333333333332563,1.2698412698412382,0.7407407407407125,0.0006999999999999784,3.254082169942779,CLEAN_EXPANSION,SPIKE_BREAKOUT,True,45.44832397298806,4.59397989622917,False,
2024-08-27 14:45:00+00:00,2024-08-27 14:30:00+00:00,壓縮早突破,Binance,TRX/USDT:USDT,2024,LONG,0fa5244fc946cf79bfbe4bf4964806a10ee6dc6b7b6be6902c0fc5989e5ad256,True,COMPLETE,2024-08-27T14:45:00+00:00,1.2089971883786335,2.1555763823805094,2.266704742269957,0.9465791940018762,2.3242736644798647,2.3444747110548754,1.1658856607310222,EXPANDING_ALREADY,1.5013446641458552,1.2722793232178082,1.3910806637898099,0.0,5.0,FLAT,0.6666666666666814,0.6666666666666814,0.746031746031753,0.25396825396824696,0.07936507936507167,0.25396825396824696,1.1808809746953814,0.5998125585754154,0.00031999999999998696,2.23209260602932,WEAK_BREAK,SPIKE_BREAKOUT,False,-12.194263882556276,-1.1784743069855823,True,
2024-09-06 20:00:00+00:00,,,Binance,TRX/USDT:USDT,2024,SHORT,704d7d99c1a106a4126beb578536f25b65efc0771967beeea52e8113a6cf57f9,True,DATA_MISSING,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,-11.084222319664978,-1.083972346602648,True,TIMEZONE_REQUIRED
2024-09-07 05:15:00+00:00,2024-09-07 05:00:00+00:00,壓縮早突破,Binance,BB/USDT:USDT,2024,LONG,693db2f72ceaa9366765621561037b06a9942ba6f1b606581c2de426cb9ecabe,True,COMPLETE,2024-09-07T05:15:00+00:00,0.8767772511848282,3.03317535545024,3.2831665899749756,0.9715639810426638,3.127962085308049,3.255319624884139,0.9763033175355464,MILD_COMPRESSION,0.944795036583577,0.8392448092798239,0.44783157780620086,2.0,1.0,SUDDEN_SPIKE_ONLY,0.5106382978723392,0.5106382978723392,0.787234042553193,0.212765957446807,0.27659574468085385,0.212765957446807,2.227488151658782,1.1374407582938433,0.0024000000000000132,2.924734873185297,CLEAN_EXPANSION,SPIKE_BREAKOUT,True,20.13929854460809,1.9703244279003,False,
2024-09-18 02:30:00+00:00,2024-09-18 02:15:00+00:00,壓縮早突破,Binance,AXL/USDT:USDT,2024,LONG,ba7283553d938dbf1664681e0de17ad5865deda083de64d20fddae52987563af,True,COMPLETE,2024-09-18T02:30:00+00:00,1.1643835616438214,3.561643835616426,2.7614188284886163,0.9417808219178184,3.561643835616426,2.3582317109228144,1.0479452054794505,EXPANDING_ALREADY,0.47248843450779576,0.9697541409870987,0.89328376370524,1.0,2.0,SUDDEN_SPIKE_ONLY,0.4594594594594643,0.4594594594594643,0.8378378378378273,0.16216216216217272,0.37837837837836297,0.16216216216217272,1.2671232876712453,0.27397260273973384,0.0008000000000000229,3.1097163843854148,WEAK_BREAK,SPIKE_BREAKOUT,True,20.19729850827412,1.957840749651768,False,
2024-10-24 17:45:00+00:00,2024-10-24 17:30:00+00:00,壓縮早突破,Binance,BICO/USDT:USDT,2024,LONG,3e8113fd341e6e514bafebaad98d3c71df93accb8d799d6845cbf16788c25f25,True,COMPLETE,2024-10-24T17:45:00+00:00,0.9328358208955235,1.6417910447761048,1.872747774825313,1.0820895522388114,2.9104477611940207,2.74779929765144,0.7761194029850722,MILD_COMPRESSION,0.8163653307661537,0.868903131460992,0.8238411244670537,0.0,2.0,SUDDEN_SPIKE_ONLY,1.0,1.0,1.0,0.0,0.0,0.0,1.119402985074628,0.8208955223880731,0.0011000000000000176,2.6805404374550736,CLEAN_EXPANSION,SPIKE_BREAKOUT,False,-11.260875448630587,-1.0706206229193704,True,
2024-11-21 11:15:00+00:00,2024-11-21 11:00:00+00:00,壓縮早突破,Binance,BTCDOM/USDT:USDT,2024,LONG,b04b6c9c3b9835f2487ba14a64594064e10ef6ff1729788df2854d4a551556d6,True,COMPLETE,2024-11-21T11:15:00+00:00,1.2156998957971494,3.3831191385897688,2.349958416897133,0.9551927752691889,4.237582493921492,3.9459429358435796,1.2476554359152485,EXPANDING_ALREADY,1.127505802072607,0.9750550657037839,0.6891479935897693,1.0,2.0,FLAT,0.7272727272727154,0.7272727272727154,0.8181818181818102,0.18181818181818973,0.09090909090909487,0.18181818181818973,1.4518930184091734,0.2431399791594299,3.5,2.5748437790014234,CLEAN_EXPANSION,SPIKE_BREAKOUT,False,-11.369927185654218,-1.0926871822767286,True,
2024-11-21 12:15:00+00:00,2024-11-21 12:00:00+00:00,壓縮早突破,Binance,YFI/USDT:USDT,2024,LONG,5ecf990c6787c8ed555fdd752bae4c6e33b44ddad14bef3143c9c8fd607ee894,True,COMPLETE,2024-11-21T12:15:00+00:00,1.192468619246862,2.8033472803347284,2.833917344591204,0.9518828451882846,3.3472803347280338,2.6194053900854266,1.0585774058577406,EXPANDING_ALREADY,1.479305037391464,1.2851817152672051,1.0634814790886984,0.0,5.0,FLAT,0.803030303030303,0.803030303030303,0.8484848484848485,0.15151515151515152,0.045454545454545456,0.15151515151515152,1.380753138075314,0.1673640167364017,8.0,2.5860910031023785,CLEAN_EXPANSION,SPIKE_BREAKOUT,True,48.163921003715934,4.679846386404454,False,
2024-11-27 00:15:00+00:00,2024-11-27 00:00:00+00:00,壓縮早突破,Binance,DOT/USDT:USDT,2024,LONG,eb2b4fa97be6964f02d9f522a09ff99a8e41b7fecf384b0353101d80cbcc586a,True,COMPLETE,2024-11-27T00:15:00+00:00,0.7444561774023238,1.4149947201689594,1.4598995397598136,0.8606124604012693,2.0274551214361174,1.408082535577515,0.8299894403379113,MILD_COMPRESSION,0.4259394779525812,0.4678641932221878,0.4286594446156035,1.0,0.0,SUDDEN_SPIKE_ONLY,0.6100628930817734,0.6100628930817734,0.9496855345912002,0.05031446540879983,0.3396226415094268,0.05031446540879983,1.678986272439272,0.16895459345300978,0.016000000000000014,2.8519400278705866,CLEAN_EXPANSION,SPIKE_BREAKOUT,False,-11.301654903842676,-1.0490319793900464,True,
2024-12-06 08:45:00+00:00,2024-12-06 08:30:00+00:00,壓縮早突破,Binance,CKB/USDT:USDT,2024,LONG,b648618cfb5a760105ef733d7aec38109dcb002f9a9ccedb9223cf7a642e1519,True,COMPLETE,2024-12-06T08:45:00+00:00,0.9436325678496768,1.9373695198329863,1.9255995507883752,0.9561586638830777,2.171189979123177,1.8417810567381439,0.8283924843423818,MILD_COMPRESSION,0.48765973747457625,0.5266188381324465,0.3146278647788017,0.0,0.0,SUDDEN_SPIKE_ONLY,0.29133858267715934,0.29133858267715934,0.7244094488188922,0.27559055118110776,0.4330708661417329,0.27559055118110776,1.060542797494772,0.1503131524008409,1.8000000000000654e-05,3.103394040495908,WEAK_BREAK,SPIKE_BREAKOUT,False,-11.799952836637164,-1.1068962344456377,True,
2025-01-14 03:30:00+00:00,2025-01-14 03:15:00+00:00,壓縮早突破,Binance,1000LUNC/USDT:USDT,2024,LONG,47c5ae8fca1e7314ac39bdd65cbe6745a6780bd48e59ab1ab210e3022b6a2703,True,COMPLETE,2025-01-14T03:30:00+00:00,0.8576998050682277,2.6705653021442566,2.136438013071389,0.8479532163742745,2.8849902534113103,2.3687970485845464,0.9746588693957133,MILD_COMPRESSION,0.5240561456155673,0.5363167090783664,0.48527849362704367,1.0,1.0,SUDDEN_SPIKE_ONLY,0.7407407407407229,0.7407407407407229,0.987654320987642,0.012345679012357946,0.2469135802469191,0.012345679012357946,1.5789473684210553,0.2534113060428667,0.00012999999999999123,2.5469320414988177,CLEAN_EXPANSION,SPIKE_BREAKOUT,False,-11.679475172727363,-1.107857644801529,True,
2025-01-23 15:00:00+00:00,2025-01-23 14:45:00+00:00,壓縮早突破,Bitget,BGB/USDT:USDT,2024,LONG,20c5f60fe6c38e0a7178c4ae6ef05f902e9f29468fe264dde8ae7e2e66a5058a,False,COMPLETE,2025-01-23T15:00:00+00:00,0.9261744966442967,2.362416107382534,2.1759461570321035,0.7516778523489956,4.026845637583912,4.519146342275063,1.1275167785234923,MILD_COMPRESSION,1.171691517570833,1.1241381471130047,1.3796867655010427,1.0,4.0,FLAT,0.6901408450704305,0.6901408450704305,0.8169014084507049,0.18309859154929506,0.12676056338027447,0.18309859154929506,1.9060402684563729,0.34899328859060214,0.0129999999999999,2.9465779109334234,CLEAN_EXPANSION,SPIKE_BREAKOUT,,,,,
2025-02-23 07:15:00+00:00,2025-02-23 07:00:00+00:00,壓縮早突破,Binance,KSM/USDT:USDT,2024,LONG,a90d4701f48a387c2e2d034849da2280cf3f7cd65711608a772040ac9b91333e,True,COMPLETE,2025-02-23T07:15:00+00:00,0.8578745198463336,1.8693982074263484,1.8467663415139788,0.8706786171574888,3.008962868117802,2.3384901332115846,0.8527528809218851,MILD_COMPRESSION,0.4869003730285116,0.5636754094466623,0.5203329343193082,0.0,0.0,SUDDEN_SPIKE_ONLY,0.952941176470573,0.952941176470573,0.952941176470573,0.04705882352942701,0.0,0.04705882352942701,1.1011523687580334,1.0499359795134577,0.08200000000000074,3.4433401750027004,CLEAN_EXPANSION,SPIKE_BREAKOUT,False,-11.472537888584167,-1.1120971090670164,True,
2025-03-14 22:00:00+00:00,2025-03-14 21:45:00+00:00,壓縮早突破,Binance,1000SHIB/USDT:USDT,2024,LONG,349e5776da094a690d370741d93af50a5feb30ff4d52e8372a6c98599c9c774b,True,COMPLETE,2025-03-14T22:00:00+00:00,0.9642857142857189,2.0892857142857295,1.6760762229391486,0.9464285714285736,2.8928571428571255,2.531686942635311,1.003571428571429,MILD_COMPRESSION,0.5227326414693674,0.6475168973361831,0.47463689733581776,0.0,0.0,SUDDEN_SPIKE_ONLY,0.6777777777777825,0.6777777777777825,0.7111111111111107,0.2888888888888893,0.03333333333332819,0.2888888888888893,1.6071428571428543,1.0535714285714295,5.9000000000000025e-05,3.0668267427051767,WEAK_BREAK,SPIKE_BREAKOUT,True,19.644423342813766,1.9480355595460823,False,
2025-03-23 19:45:00+00:00,2025-03-23 19:30:00+00:00,均線假跌破站回,Binance,XLM/USDT:USDT,2024,LONG,98fdc9bb89a021bd0ead46b236e125db80e99d6c94b4cc0a3b95a0a3fc90d8bc,True,COMPLETE,2025-03-23T19:45:00+00:00,1.0061118946873409,3.1311706629054985,2.823408202320289,0.8744710860366841,3.3474377056887685,3.226576202307319,1.0362012223789396,EXPANDING_ALREADY,1.2275818500608602,0.9180332263487155,0.8331334422733873,2.0,1.0,FLAT,0.29761904761909797,0.29761904761909797,0.7619047619047745,0.2380952380952255,0.4642857142856765,0.2380952380952255,0.7898448519040445,-0.19746121297601113,-0.00020999999999998797,1.5597931100019458,WEAK_BREAK,NO_BASE_BREAKOUT,False,-11.771698888755902,-1.145032670764634,True,
2025-03-26 01:00:00+00:00,2025-03-26 00:45:00+00:00,壓縮早突破,Binance,TRUMP/USDT:USDT,2024,LONG,75e55eb6db9029c2bbc39f71defd38747b7fb6b78dda128fb92d6e295345c488,True,COMPLETE,2025-03-26T01:00:00+00:00,0.9273422562141437,2.122370936902462,1.7815661358228705,0.9464627151051634,3.059273422562107,2.051131575967832,1.1242829827915808,MILD_COMPRESSION,1.1613611927017846,0.9676494908252516,0.8051955733472929,1.0,3.0,FLAT,0.7910447761194133,0.7910447761194133,0.9104477611940267,0.08955223880597331,0.11940298507461342,0.08955223880597331,1.2810707456978987,0.8221797323135945,0.04300000000000104,2.236384136229827,CLEAN_EXPANSION,SPIKE_BREAKOUT,False,-11.176380893785472,-1.0997182468889597,True,
2025-04-02 10:30:00+00:00,2025-04-02 10:15:00+00:00,壓縮早突破,Binance,CFX/USDT:USDT,2024,LONG,cfdf70efdce02f2a6be52769d17adb643d8785d1aa47c09d5c55137b87f307f0,True,COMPLETE,2025-04-02T10:30:00+00:00,0.8943661971830954,2.1690140845070456,1.7700448912051996,0.9436619718309832,3.38028169014085,3.1321466584345243,1.0394366197183111,MILD_COMPRESSION,0.6484355761029531,0.8886015948046381,0.8676398758491658,1.0,2.0,SUDDEN_SPIKE_ONLY,0.7977528089887649,0.7977528089887649,0.7977528089887649,0.2022471910112351,0.0,0.2022471910112351,1.2676056338028163,0.21126760563379945,0.00014999999999999736,3.297254249736174,CLEAN_EXPANSION,SPIKE_BREAKOUT,False,-10.49279360918734,-1.0556101325019482,True,
