結果,candidate_id,source_version,candidate_family,slot,exchange,symbol,direction,entry_time,entry,stop,tp1,tp2,tp3,outcome,exit_reason,exit_time,tp1_time,tp2_time,tp3_time,selected_ma,ma_reason,risk_usdt,realized_profit_usdt,unrealized_profit_usdt,priority_score,priority_components,rr1,forced_by_core,replaced_by,entry_time_utc8,exit_time_utc8,base,module,forced_for_core,version,entry_mode,asset_group,signal_time,risk_price,stop_pct,ret4_before_entry_pct,ret8_before_entry_pct,volume_ratio,volume_build_3v20,range20_atr,ema20_slope8_atr,prior_resistance_room_r,score,audit_future_8h_gain_pct,audit_became_own_pump_within_8h,audit_own_pump_threshold_pct,rr,exit_price,gross_r,net_r,profit_usdt,bucket,month,walkforward_quality,垃圾分數,垃圾原因,救援A_低熱穩定,救援B_低熱趨勢,統一淨利U,方案,direction_v92,selected_ma_v92,ma_reason_v92,ma_last_reason_v92,ma5_observed_days_v92,ma10_observed_days_v92,ma_exit_period_v92,strong_runner_v92,strong_runner_reason_v92,tp1_weight_v92,tp2_weight_v92,tp3_weight_v92,runner_weight_v92,ma5_history_score,ma10_history_score,tp1_time_v92,tp2_time_v92,tp3_time_v92,ma_exit_time_v92,final_exit_time_v92,final_exit_price_v92,final_exit_reason_v92,remaining_pct_v92,gross_r_v92,realized_net_r_v92,realized_profit_usdt_v92,unrealized_net_r_v92,unrealized_profit_usdt_v92,outcome_v92,last_time_v92,last_price_v92,回測狀態,V96來源,V97類別,V115原進場,V115確認收盤,V98擋下原因,V98原類別,portfolio_kind,priority,V234_source_candidate_id,V234_original_entry_time,V234_original_signal_time,post_tp1_ma_days,post_tp1_ma_reason,V101頂級例外原因,已實現淨利_USDT,V154原Entry,V154最終Entry,V154原訊號時間,V154回踩成交時間,V154原停損,V154結構點,V154結構點時間,V154進場前ATR,V154結構緩衝ATR,V154結構停損,V154風險增加_pct,V154原TP1不變,V154結構後RR,V154最高可接受Entry,V154模式
,,,,,Binance,ENA/USDT:USDT,LONG,2025-05-16 14:00:00+00:00,0.3906,0.3735779999999999,0.4586880000000001,0.4757100000000002,0.4927320000000002,敗,原停損,2025-05-16 16:30:00+00:00,,,,,,10.0,,,45.46752823054578,,3.999999999999984,,,,,ENA,V96強勢突破延續_驗證型,,V84,壓縮早突破,小幣,2025-05-16 13:45:00+00:00,0.017022,0.0435791090629802,2.1437908496731994,1.5068849051701694,2.309479894426332,1.6069138102549063,3.6321839080459815,0.5659164967232975,4.241569733286325,45.46752823054578,0.8958280010238129,False,4.463217617911116,4.0,0.3735779999999999,-1.0,-1.0400380740481854,-10.400380740481854,2025-05-16 14:00:00+00:00,,,2,八根已追高、停損太寬,,,,只限BTCETH加大尾單,LONG,5,進場前歷史：5日均線持有品質較高,進場前歷史：5日均線持有品質較高,0,0,,False,一般配置,0.5,0.2,0.15,0.15,-0.1723456089518154,-0.1809091431047319,,,,,2025-05-16 16:30:00+00:00,0.3735779999999999,原停損,0.0,-1.0,-1.0404041945717304,-10.400380740481852,0.0,0.0,LOSS,2025-07-31 23:45:00+00:00,0.5692,已平倉,,新增,,,,,CORE,45.46752823054578,fb628517f988002ea822ea43e121fbf473bcd8939362dd08be705ef2042d07fb,2025-05-16 14:00:00+00:00,2025-05-16 13:45:00+00:00,0,,,-10.302718326317358,,,,,,,,,,,,,,,
,,,,,Binance,BTCDOM/USDT:USDT,LONG,2025-05-17 17:15:00+00:00,5018.180857142857,4974.280357142857,5193.78285714286,5237.578571428575,5281.37428571429,敗,原停損,2025-05-18 05:00:00+00:00,,,,,,,,,0.1832137735389745,,4.0,,,,,BTCDOM,V85暴漲前布局,False,V84,均線假跌破站回,小幣,2025-05-17 16:15:00+00:00,43.90050000000065,0.0087482897188754,0.5953216139830575,0.5953216139830575,1.3682562171432833,1.5276213911984429,3.378323108384508,0.3113319466868006,13.190788400691336,36.3614215294916,0.8329016060255601,False,1.2,4.0,4974.280357142857,-1.0,-1.2035031225569068,-12.035031225569067,2025-05-17 16:30:00+00:00,2025-05,0.1832137735389745,1,八根已追高,False,False,-12.035031225569067,只限BTCETH加大尾單,LONG,10,進場前歷史：10日均線持有品質較高,進場前歷史：10日均線持有品質較高,0,0,,False,一般配置,0.5,0.2,0.15,0.15,0.0283822879890327,0.0920305411902218,,,,,2025-05-18 05:00:00+00:00,4974.280357142857,原停損,0.0,-1.0,-1.204854502633387,-12.035031225569067,0.0,0.0,LOSS,2025-07-31 23:45:00+00:00,4463.8,已平倉,保留V94核心,,,,LONG連敗冷卻中,核心,CORE,0.1832137735389745,bff2408b1adf1808b6289f733ad59498de0b84bd3cce1241a4f6a2a945415561,2025-05-17 17:15:00+00:00,2025-05-17 16:15:00+00:00,0,,,-11.807073038396718,5018.6,5018.180857142857,2025-05-17 16:30:00+00:00,2025-05-17 17:15:00+00:00,4974.8042857142855,4976.9,2025-05-17 15:30:00+00:00,17.464285714285456,0.15,4974.280357142857,0.2392602015853784,5193.78285714286,4.0,5018.180857142857,等回踩重新定價
✅,C0017,V62_BASE,V65_CORE,CORE_PROTECTED,Binance,AIOT/USDT:USDT,SHORT,2025-05-30 08:00:00+00:00,0.30445,0.3195544642857142,0.23572,0.22718,0.1836142857142862,WIN,TP3賣全部剩餘,2025-05-31 05:00:00+00:00,2025-05-31T02:00:00+00:00,,,,NOT_USED,10.48093661542456,47.35936277909597,0.0,1108.47758639,,4.550310338712558,False,,2025-05-30 16:00:00+08:00,2025-05-31 10:00:00+08:00,AIOT,V72.8S核心,False,,,,,,0.0496122985242706,,,,,,,,,,,,,0.1836142857142862,,,,,,,0,,,,47.35936277909597,只限BTCETH加大尾單,SHORT,10,進場前歷史：10日均線持有品質較高,短線轉弱或趨勢不夠順（效率0.84），使用5日線,5,0,5.0,False,一般配置,0.5,0.2,0.15,0.15,0.121304456092194,0.3505074727074305,2025-05-31 02:00:00+00:00,2025-05-31 02:00:00+00:00,2025-05-31 05:00:00+00:00,2025-06-05 00:00:00+00:00,2025-05-31 05:00:00+00:00,0.1836142857142862,TP3賣全部剩餘,0.0,6.140757817579973,5.522799040018933,64.04147682214548,0.0,0.0,WIN,2025-07-31 23:45:00+00:00,0.40577,已平倉,保留V94核心,核心,,,,,CORE,1108.47758639,14e92ca169ab7bbadcc78a782c97535e8f681e9aa11becadc2539c0c171ec908,2025-05-30 08:00:00+00:00,,10,趨勢完整且順暢（效率0.85），使用10日線,核心反彈失敗空單,53.4690527967132,,,,,,,,,,,,,,,
,,,,,Binance,BANK/USDT:USDT,LONG,2025-05-31 17:15:00+00:00,0.064335,0.0619735028571428,0.0737809885714285,0.0761424857142857,0.0785039828571428,敗,原停損,2025-05-31 23:15:00+00:00,,,,,,10.0,,,46.15639139529816,,3.999999999999865,,,,,BANK,V96強勢突破延續_驗證型,,V84,壓縮早突破,小幣,2025-05-31 17:00:00+00:00,0.0023614971428571,0.0367062585351239,1.3573306879556712,2.5196298596843247,2.918697363623606,1.5763815243261785,3.731376418352237,0.4119571182072233,11.542677526605374,46.15639139529816,0.1522471997390084,False,5.03978129529354,4.0,0.0619735028571428,-1.0,-1.0477017593398932,-10.477017593398932,2025-05-31 17:15:00+00:00,,,3,成交量瞬間過熱、八根已追高、停損太寬,,,,只限BTCETH加大尾單,LONG,10,進場前歷史：10日均線持有品質較高,進場前歷史：10日均線持有品質較高,0,0,,False,一般配置,0.5,0.2,0.15,0.15,0.1274888097181634,0.1540956047208695,,,,,2025-05-31 23:15:00+00:00,0.0619735028571428,原停損,0.0,-1.0,-1.0481379589703372,-10.47701759339892,0.0,0.0,LOSS,2025-07-31 23:45:00+00:00,0.054976,已平倉,,新增,,,,,CORE,46.15639139529816,715a04cf479aa1b40b9df60909d96040c8a2c6b1e6882bf2db02f3c0b39081c8,2025-05-31 17:15:00+00:00,2025-05-31 17:00:00+00:00,0,,,-10.70799111170894,,,,,,,,,,,,,,,
,,,,,Binance,KAVA/USDT:USDT,LONG,2025-06-02 04:00:00+00:00,0.4207,0.4148702857142857,0.4440188571428573,0.4498485714285716,0.455678285714286,勝,含成本保本,2025-06-04 09:00:00+00:00,,,,,,,,,0.1937906805724993,,4.0,,,,,KAVA,V85暴漲前布局,False,V84,均線假跌破站回_延後一根確認,小幣,2025-06-02 03:45:00+00:00,0.0058297142857143,0.0138571768141533,0.8397312859884876,0.9365994236311348,1.947438205751709,1.377882699504727,5.119402985074666,0.2581190070121684,16.409703220374727,33.74934161980116,0.9041161075422188,False,2.7474917973361155,4.0,0.4214579421479331,4.0,3.8583618844512495,38.58361884451249,2025-06-02 03:45:00+00:00,2025-06,0.1937906805724993,2,八根已追高、空間數值異常,False,False,38.58361884451249,只限BTCETH加大尾單,LONG,5,進場前歷史：5日均線持有品質較高,進場前歷史：5日均線持有品質較高,0,0,,False,一般配置,0.5,0.2,0.15,0.15,-0.1487755134414471,-0.1946591888616298,2025-06-04 08:30:00+00:00,,,,2025-06-04 09:00:00+00:00,0.4214579421479331,含成本保本,0.0,2.0,1.9332517055479257,18.69496772938361,0.0,0.0,WIN,2025-07-31 23:45:00+00:00,0.3802,已平倉,保留V94核心,,0.4203,0.4207,LONG連敗冷卻中,核心,CORE,0.1937906805724993,4feb87d3b655f7742b98a878abe859360f034fcffc893e9e257fea723b7cf18f,2025-06-02 04:00:00+00:00,2025-06-02 03:45:00+00:00,5,短線轉弱或趨勢不夠順（效率0.19），使用5日線,,19.54348120700716,,,,,,,,,,,,,,,
,,,,,Binance,TST/USDT:USDT,LONG,2025-06-06 11:30:00+00:00,0.0414,0.0403708571428571,0.0455165714285714,0.0465457142857143,0.0475748571428571,敗,原停損,2025-06-11 10:00:00+00:00,,,,,,10.0,,,49.02737701702293,,3.999999999999798,,,,,TST,V96強勢突破延續_驗證型,,V84,壓縮早突破,小幣,2025-06-06 11:15:00+00:00,0.0010291428571428,0.0248585231193937,1.2224938875305735,1.970443349753692,2.8313097378336787,1.3895237310675157,2.882352941176479,0.896487054287021,35.8550805108272,49.02737701702293,2.898550724637672,False,3.597575313062895,4.0,0.0403708571428571,-1.0,-1.0708617902377182,-10.70861790237718,2025-06-06 11:30:00+00:00,,,3,結構太窄、八根已追高、空間數值異常,,,,只限BTCETH加大尾單,LONG,10,進場前歷史：10日均線持有品質較高,進場前歷史：10日均線持有品質較高,0,0,,False,一般配置,0.5,0.2,0.15,0.15,-0.3064043428331228,-0.2061253612006835,,,,,2025-06-11 10:00:00+00:00,0.0403708571428571,原停損,0.0,-1.0,-1.071509772348692,-10.708617902377153,0.0,0.0,LOSS,2025-07-31 23:45:00+00:00,0.041,已平倉,,新增,,,,,CORE,49.02737701702293,e06927d4cb44440c4a0775cf94620ba5cfe3c9b6b1f5b272b437a6af585bc443,2025-06-06 11:30:00+00:00,2025-06-06 11:15:00+00:00,0,,,-11.041435462669067,,,,,,,,,,,,,,,
,,,,,Binance,ETHFI/USDT:USDT,LONG,2025-06-11 12:15:00+00:00,1.3474526285714286,1.3118539285714286,1.4898474285714285,1.5253842857142856,1.5609211428571428,敗,原停損,2025-06-11 19:30:00+00:00,,,,,,10.0,,,45.00838137859336,,4.0,,,,,ETHFI,V96強勢突破延續_驗證型,,V84,壓縮早突破,小幣,2025-06-11 12:00:00+00:00,0.0355986999999999,0.0264192590115333,1.1482176360225305,2.013321223130493,2.490077273259378,1.6049058386904718,3.1725571725571924,0.1013970681986954,8.714895601347495,45.00838137859336,4.473957560468889,False,5.783538718523672,4.0,1.3118539285714286,-1.0,-1.066752803370296,-10.66752803370296,2025-06-11 12:15:00+00:00,,,1,八根已追高,,,,只限BTCETH加大尾單,LONG,10,進場前歷史：10日均線持有品質較高,進場前歷史：10日均線持有品質較高,0,0,,False,一般配置,0.5,0.2,0.15,0.15,-0.0650396237007518,-0.0536871981398285,,,,,2025-06-11 19:30:00+00:00,1.3118539285714286,原停損,0.0,-1.0,-1.0672321152578204,-10.66752803370296,0.0,0.0,LOSS,2025-07-31 23:45:00+00:00,1.0616,已平倉,,新增,,,,,CORE,45.00838137859336,eb5cd3688a7e13ca64d39e168925ca4c522eb8b79f54b42cee6028f60339077a,2025-06-11 12:15:00+00:00,2025-06-11 12:00:00+00:00,0,,,-10.87951834837203,1.3477,1.3474526285714286,2025-06-11 12:15:00+00:00,2025-06-11 12:15:00+00:00,1.3121631428571428,1.3134,2025-06-11 10:00:00+00:00,0.0103071428571428,0.15,1.3118539285714286,0.1740245539841423,1.4898474285714285,4.0,1.3474526285714286,等回踩重新定價
,,,,,Binance,ZK/USDT:USDT,LONG,2025-06-14 10:45:00+00:00,0.05198,0.0503952571428571,0.0583189714285714,0.0599037142857142,0.0614884571428571,敗,原停損,2025-06-14 20:15:00+00:00,,,,,,10.0,,,47.91166123652071,,3.999999999999877,,,,,ZK,V96強勢突破延續_驗證型,,V84,壓縮早突破,小幣,2025-06-14 10:30:00+00:00,0.0015847428571428,0.0304875501566544,1.049766718507006,0.8732777023093385,2.825690194291108,1.5934368282894464,3.969348659003841,0.897394208814742,13.800346158006713,47.91166123652071,1.5198153135821402,False,3.073360787344537,4.0,0.0503952571428571,-1.0,-1.057613656196418,-10.57613656196418,2025-06-14 10:45:00+00:00,,,1,八根已追高,,,,只限BTCETH加大尾單,LONG,10,進場前歷史：10日均線持有品質較高,進場前歷史：10日均線持有品質較高,0,0,,False,一般配置,0.5,0.2,0.15,0.15,-0.1682082744389607,-0.147063345601237,,,,,2025-06-14 20:15:00+00:00,0.0503952571428571,原停損,0.0,-1.0,-1.058140493275158,-10.576136561964164,0.0,0.0,LOSS,2025-07-31 23:45:00+00:00,0.05171,已平倉,,,,,LONG連敗冷卻中,新增,CORE,47.91166123652071,88764329f44e6f9ebe59d8597e5bfa2d6c4aa4bc4269fb525e0dd39a256df11b,2025-06-14 10:45:00+00:00,2025-06-14 10:30:00+00:00,0,,,-10.671716451446564,,,,,,,,,,,,,,,
,,,,,Binance,1000RATS/USDT:USDT,LONG,2025-06-14 21:30:00+00:00,0.02394,0.0230848857142857,0.0273604571428571,0.0282155714285714,0.0290706857142857,敗,原停損,2025-06-15 09:00:00+00:00,,,,,,10.0,,,46.59520008838971,,3.9999999999998814,,,,,RATS,V96強勢突破延續_驗證型,,V84,壓縮早突破,小幣,2025-06-14 21:15:00+00:00,0.0008551142857142,0.0357190595536466,1.959114139693341,1.3118916631400743,2.25176196632569,1.7749757015061285,3.488054607508533,0.3411139565137476,7.028300310735405,46.59520008838971,0.1253132832080394,False,4.970757507744043,4.0,0.0230848857142857,-1.0,-1.0490447834007297,-10.490447834007297,2025-06-14 21:30:00+00:00,,,3,量能堆積過頭、八根已追高、停損太寬,,,,只限BTCETH加大尾單,LONG,10,進場前歷史：10日均線持有品質較高,進場前歷史：10日均線持有品質較高,0,0,,False,一般配置,0.5,0.2,0.15,0.15,-0.0418143483133752,-0.0273262662053182,,,,,2025-06-15 09:00:00+00:00,0.0230848857142857,原停損,0.0,-1.0,-1.0494932640582704,-10.490447834007286,0.0,0.0,LOSS,2025-07-31 23:45:00+00:00,0.01763,已平倉,,,,,LONG連敗冷卻中,新增,CORE,46.59520008838971,60726a1e806c8c29a01e9446981457e3e066dd141baefb9ea11c1fc446ee1a2a,2025-06-14 21:30:00+00:00,2025-06-14 21:15:00+00:00,0,,,-10.472507179258876,,,,,,,,,,,,,,,
,,,,,Binance,TUT/USDT:USDT,LONG,2025-06-18 20:30:00+00:00,0.03541,0.0343962285714285,0.0394650857142857,0.0404788571428571,0.0414926285714285,勝,含成本保本,2025-06-22 13:30:00+00:00,,,,,,10.0,,,45.87820477731928,,3.999999999999726,,,,,TUT,V96強勢突破延續_驗證型,,V84,壓縮早突破,小幣,2025-06-18 20:15:00+00:00,0.0010137714285714,0.0286295235405674,0.940438871473348,1.3447782546494924,2.214198545145105,1.4506032707856724,2.9847715736040583,0.8673040023502023,inf,45.87820477731928,2.4844720496894457,False,3.499236415140871,4.0,0.0354737954158742,4.0,3.934130173519429,39.34130173519429,2025-06-18 20:30:00+00:00,,,1,八根已追高,,,,只限BTCETH加大尾單,LONG,5,進場前歷史：5日均線持有品質較高,趨勢完整且順暢（效率0.75），使用10日線,0,1,,False,一般配置,0.5,0.2,0.15,0.15,-0.1026390604329894,-0.2632866118265849,2025-06-21 01:15:00+00:00,,,,2025-06-22 13:30:00+00:00,0.0354737954158742,含成本保本,0.0,1.999999999999863,1.9667639197338136,19.35913862912208,0.0,0.0,WIN,2025-07-31 23:45:00+00:00,0.0599,已平倉,,,,,LONG連敗冷卻中,新增,CORE,45.87820477731928,571778b90815bace88654971f978bc72b3bcee73280d2f864baaab3413ab488b,2025-06-18 20:30:00+00:00,2025-06-18 20:15:00+00:00,10,趨勢完整且順暢（效率1.00），使用10日線,,19.419644100741078,,,,,,,,,,,,,,,
,,,,,Binance,JUP/USDT:USDT,LONG,2025-06-28 02:45:00+00:00,0.4103538857142856,0.4027117857142857,0.4409222857142855,0.4485528571428568,0.4561834285714282,勝,TP3賣全部剩餘,2025-06-28 22:00:00+00:00,,,,,,10.0,,,46.179024798814105,,4.000000000000014,,,,,JUP,V96強勢突破延續_驗證型,,V84,壓縮早突破,小幣,2025-06-28 02:30:00+00:00,0.0076420999999999,0.0186231939456297,1.2580167735569692,1.2830002467308033,2.281434712040951,1.4476885789422576,2.9144981412639392,0.6722921558650401,26.315198262627955,46.179024798814105,5.018270401948843,True,3.1762190282142493,4.000000000000014,0.4561834285714282,4.0,3.900499291226597,39.00499291226597,2025-06-28 02:45:00+00:00,,,2,八根已追高、空間數值異常,,,,只限BTCETH加大尾單,LONG,5,進場前歷史：5日均線持有品質較高,短線轉弱或趨勢不夠順（效率0.28），使用5日線,1,3,5.0,False,一般配置,0.5,0.2,0.15,0.15,-0.0411462563891597,-0.0815274726560326,2025-06-28 17:45:00+00:00,2025-06-28 19:00:00+00:00,2025-06-28 22:00:00+00:00,2025-07-02 00:00:00+00:00,2025-06-28 22:00:00+00:00,0.4561834285714282,TP3賣全部剩餘,0.0,4.185037630583742,4.647940930036072,40.85371896980859,0.0,0.0,WIN,2025-07-31 23:45:00+00:00,0.4825,已平倉,,,,,LONG連敗冷卻中,新增,CORE,46.179024798814105,5b0076d68dbbb976f18945ce75bb281ff886c5bb748d2728d4c0ef5afbc913ca,2025-06-28 02:45:00+00:00,2025-06-28 02:30:00+00:00,5,短線轉弱或趨勢不夠順（效率0.55），使用5日線,,46.79595022805856,0.4104,0.4103538857142856,2025-06-28 02:45:00+00:00,2025-06-28 02:45:00+00:00,0.4027694285714286,0.403,2025-06-28 01:30:00+00:00,0.0019214285714285,0.15,0.4027117857142857,0.1510839854717449,0.4409222857142855,4.000000000000014,0.4103538857142856,等回踩重新定價
,,,,,Binance,RIF/USDT:USDT,LONG,2025-06-28 12:15:00+00:00,0.05233,0.0517051714285714,0.0548293142857142,0.0554541428571428,0.0560789714285714,勝,含成本保本,2025-07-01 05:00:00+00:00,,,,,,10.0,,,48.143617650003904,,3.999999999999678,,,,,RIF,V96強勢突破延續_驗證型,,V84,壓縮早突破,小幣,2025-06-28 12:00:00+00:00,0.0006248285714285,0.0119401599737932,0.383582662063664,0.7119492014623807,3.184080411825747,1.700242808988002,4.289017341040422,0.7799274650451905,8.546344140106989,48.143617650003904,3.095147115017194,True,2.0589426605683787,4.0,0.0524242788509658,4.0,3.847046901355596,38.47046901355596,2025-06-28 12:15:00+00:00,,,2,成交量瞬間過熱、八根已追高,,,,只限BTCETH加大尾單,LONG,10,進場前歷史：10日均線持有品質較高,趨勢完整且順暢（效率0.57），使用10日線,0,1,,False,一般配置,0.5,0.2,0.15,0.15,-0.0744566954829257,-0.0533330678423914,2025-06-30 19:30:00+00:00,,,,2025-07-01 05:00:00+00:00,0.0524242788509658,含成本保本,0.0,1.999999999999839,1.9228241254742533,18.488305907483536,0.0,0.0,WIN,2025-07-31 23:45:00+00:00,0.05617,已平倉,,,,,LONG連敗冷卻中,新增,CORE,48.143617650003904,a4692c9f64c8d77f9229216144fbc04850db11db842e5aee0fe5da8c45869447,2025-06-28 12:15:00+00:00,2025-06-28 12:00:00+00:00,10,趨勢完整且順暢（效率0.41），使用10日線,,19.34983657430915,,,,,,,,,,,,,,,
,,,,,Binance,KMNO/USDT:USDT,LONG,2025-07-01 11:45:00+00:00,0.05957,0.0584661999999999,0.0639852,0.065089,0.0661928,敗,原停損,2025-07-01 14:30:00+00:00,,,,,,,,,0.1887760559559647,,3.999999999999648,,,,,KMNO,V85暴漲前布局,False,V84,壓縮早突破,小幣,2025-07-01 11:30:00+00:00,0.0011038,0.0185294611381584,1.1544991511035718,0.7610350076103556,1.6802902708834777,1.4858547965322753,2.876712328767124,0.2113968419589693,14.178293169052337,41.584021606236725,0.4028197381671594,False,4.424834976293786,4.0,0.0584661999999999,-1.0,-1.0953705009601358,-10.953705009601356,2025-07-01 11:45:00+00:00,2025-07,0.1887760559559647,2,結構太窄、八根已追高,False,False,-10.953705009601356,只限BTCETH加大尾單,LONG,10,進場前歷史：10日均線持有品質較高,進場前歷史：10日均線持有品質較高,0,0,,False,一般配置,0.5,0.2,0.15,0.15,-0.02885933722812,0.06235815973446,,,,,2025-07-01 14:30:00+00:00,0.0584661999999999,原停損,0.0,-1.0,-1.096242598296784,-10.953705009601274,0.0,0.0,LOSS,2025-07-31 23:45:00+00:00,0.05202,已平倉,保留V94核心,核心,,,,,CORE,0.1887760559559647,e071af93639ced9a2cf75b9bbac610606c1c0ccf1840b6938d5fc5d327286bf1,2025-07-01 11:45:00+00:00,2025-07-01 11:30:00+00:00,0,,,-11.762202204970352,,,,,,,,,,,,,,,
,,,,,Binance,AIOT/USDT:USDT,LONG,2025-07-01 15:30:00+00:00,0.15869,0.1543077428571428,0.1762190285714285,0.1806012857142857,0.1849835428571428,敗,原停損,2025-07-04 06:15:00+00:00,,,,,,10.0,,,45.43629582599189,,3.9999999999999294,,,,,AIOT,V96強勢突破延續_驗證型,,V84,壓縮早突破,小幣,2025-07-01 15:15:00+00:00,0.0043822571428571,0.0276152066472821,2.3236300264635634,1.5436843453753513,2.691895970686601,1.5133702948179315,3.030460142579384,0.3404500761608445,6.640413615944819,45.43629582599189,6.200719106793673,True,4.869224966230788,4.0,0.1543077428571428,-1.0,-1.063698995259732,-10.63698995259732,2025-07-01 15:30:00+00:00,,,1,八根已追高,,,,只限BTCETH加大尾單,LONG,10,進場前歷史：10日均線持有品質較高,進場前歷史：10日均線持有品質較高,0,0,,False,一般配置,0.5,0.2,0.15,0.15,-0.1401116481965038,-0.0680437374247976,,,,,2025-07-04 06:15:00+00:00,0.1543077428571428,原停損,0.0,-1.0,-1.0642814785596455,-10.636989952597313,0.0,0.0,LOSS,2025-07-31 23:45:00+00:00,0.40577,已平倉,,,,,LONG連敗冷卻中,新增,CORE,45.43629582599189,b49e203b917f2f97d01adf503df50f98e00d0ba378a0f27c0d9cf9372783e386,2025-07-01 15:30:00+00:00,2025-07-01 15:15:00+00:00,0,,,-11.29409047062924,,,,,,,,,,,,,,,
,,,,,Binance,BROCCOLIF3B/USDT:USDT,LONG,2025-07-04 03:30:00+00:00,0.00957,0.0094311114285714,0.0101255542857142,0.0102644428571428,0.0104033314285714,敗,原停損,2025-07-04 03:45:00+00:00,,,,,,,,,0.2158749566662641,,3.9999999999985385,,,,,BROCCOLIF3B,V85暴漲前布局,False,V84,壓縮早突破,小幣,2025-07-04 03:15:00+00:00,0.0001388885714285,0.0145129123749844,0.9709762532981614,0.800758613423258,1.4957921734952069,1.3459331288093828,2.934497816593886,0.4574238264611887,23.60165394663731,40.07347971523219,0.16724155952752,False,3.307039739765861,4.0,0.0094311114285714,-1.0,-1.122011770155274,-11.22011770155274,2025-07-04 03:30:00+00:00,2025-07,0.2158749566662641,2,八根已追高、空間數值異常,False,False,-11.22011770155274,只限BTCETH加大尾單,LONG,10,進場前歷史：10日均線持有品質較高,進場前歷史：10日均線持有品質較高,0,0,,False,一般配置,0.5,0.2,0.15,0.15,0.0116901412186643,0.0429298162686436,,,,,2025-07-04 03:45:00+00:00,0.0094311114285714,原停損,0.0,-1.0,-1.1231274834913647,-11.220117701552496,0.0,0.0,LOSS,2025-07-31 23:45:00+00:00,0.008877,已平倉,保留V94核心,,,,LONG連敗冷卻中,核心,CORE,0.2158749566662641,6e04b66ba4e6d47707aeccd8c840f6e54de7bcc994b474518d49d55430555292,2025-07-04 03:30:00+00:00,2025-07-04 03:15:00+00:00,0,,,-11.914676357185757,,,,,,,,,,,,,,,
,,,,,Binance,BTCDOM/USDT:USDT,LONG,2025-07-04 15:45:00+00:00,5530.039085714287,5480.169285714286,5729.518285714287,5779.322857142859,5829.127428571431,敗,原停損,2025-07-06 13:15:00+00:00,,,,,,10.0,,,45.50134331723273,,3.999999999999982,,,,,BTCDOM,V96強勢突破延續_驗證型,,V84,壓縮早突破,小幣,2025-07-04 15:15:00+00:00,49.8698000000004,0.0090179832777002,0.3647780479837381,0.479659877541394,2.3360051006466893,1.6224003400431255,3.762155059132692,0.6589409114749367,5.720358429518759,45.50134331723273,0.692548324684017,False,1.2,3.999999999999982,5480.169285714286,-1.0,-1.1971690394086578,-11.97169039408658,2025-07-04 15:30:00+00:00,,,1,八根已追高,,,,只限BTCETH加大尾單,LONG,10,進場前歷史：10日均線持有品質較高,進場前歷史：10日均線持有品質較高,0,0,,False,一般配置,0.5,0.2,0.15,0.15,-0.0138175943083092,0.0982949054566485,,,,,2025-07-06 13:15:00+00:00,5480.169285714286,原停損,0.0,-1.0,-1.1987011685285611,-11.97169039408658,0.0,0.0,LOSS,2025-07-31 23:45:00+00:00,4463.8,已平倉,,新增,,,,,CORE,45.50134331723273,586e853add3b61b3f5a8974218f00c7da5ebc150250a99d75115f6a8bc797bda,2025-07-04 15:45:00+00:00,2025-07-04 15:15:00+00:00,0,,低追價窄停損早期趨勢,-12.442340304921778,5530.3,5530.039085714287,2025-07-04 15:30:00+00:00,2025-07-04 15:45:00+00:00,5480.495428571428,5481.8,2025-07-04 13:00:00+00:00,10.871428571428558,0.15,5480.169285714286,0.1309690447234945,5729.518285714287,3.999999999999982,5530.039085714287,等回踩重新定價
