version,entry_mode,exchange,symbol,base,asset_group,signal_time,entry_time,entry,stop,risk_price,stop_pct,ret4_before_entry_pct,ret8_before_entry_pct,volume_ratio,volume_build_3v20,range20_atr,ema20_slope8_atr,prior_resistance_room_r,score,audit_future_8h_gain_pct,audit_became_own_pump_within_8h,audit_own_pump_threshold_pct,rr,tp1,tp2,tp3,exit_time,exit_price,exit_reason,outcome,gross_r,net_r,profit_usdt,bucket,direction,direction_v92,module,priority_score,risk_usdt,方案,selected_ma_v92,ma_reason_v92,ma_last_reason_v92,ma5_observed_days_v92,ma10_observed_days_v92,ma_exit_period_v92,strong_runner_v92,strong_runner_reason_v92,tp1_weight_v92,tp2_weight_v92,tp3_weight_v92,runner_weight_v92,ma5_history_score,ma10_history_score,tp1_time_v92,tp2_time_v92,tp3_time_v92,ma_exit_time_v92,final_exit_time_v92,final_exit_price_v92,final_exit_reason_v92,remaining_pct_v92,gross_r_v92,realized_net_r_v92,realized_profit_usdt_v92,unrealized_net_r_v92,unrealized_profit_usdt_v92,outcome_v92,last_time_v92,last_price_v92,回測狀態,垃圾分數,垃圾原因,V97類別,結果,candidate_id,source_version,candidate_family,slot,tp1_time,tp2_time,tp3_time,selected_ma,ma_reason,realized_profit_usdt,unrealized_profit_usdt,priority_components,rr1,forced_by_core,replaced_by,entry_time_utc8,exit_time_utc8,forced_for_core,month,walkforward_quality,救援A_低熱穩定,救援B_低熱趨勢,統一淨利U,V96來源,V115原進場,V115確認收盤,V98擋下原因,V98原類別,portfolio_kind,priority,V234_source_candidate_id,V234_original_entry_time,V234_original_signal_time,post_tp1_ma_days,post_tp1_ma_reason,V101頂級例外原因,已實現淨利_USDT,V154原Entry,V154最終Entry,V154原訊號時間,V154回踩成交時間,V154原停損,V154結構點,V154結構點時間,V154進場前ATR,V154結構緩衝ATR,V154結構停損,V154風險增加_pct,V154原TP1不變,V154結構後RR,V154最高可接受Entry,V154模式
V84,均線假跌破站回,Binance,POLYX/USDT:USDT,POLYX,小幣,2024-01-19 23:30:00+00:00,2024-01-19 23:45:00+00:00,0.1659,0.1637774285714285,0.0021225714285714,0.0127942822698704,0.4842615012106588,0.4842615012106588,3.1408486789813184,1.6406451031166374,3.230769230769245,0.5569730914396427,33.96823260196544,45.579014729153215,0.4216867469879481,False,3.239258254183626,4.0,0.1743902857142856,0.176512857142857,0.1786354285714285,2024-01-20 09:45:00+00:00,0.1637774285714285,原停損,敗,-1.0,-1.1385211645906816,-11.385211645906816,2024-01-19 23:45:00+00:00,LONG,LONG,V96強勢突破延續_驗證型,45.579014729153215,10.0,只限BTCETH加大尾單,10,進場前歷史：10日均線持有品質較高,進場前歷史：10日均線持有品質較高,0,0,,False,一般配置,0.5,0.2,0.15,0.15,-0.1401890404866253,-0.028516319239585,,,,,2024-01-20 09:45:00+00:00,0.1637774285714285,原停損,0.0,-1.0,-1.1397878449320182,-11.385211645906764,0.0,0.0,LOSS,2024-07-31 23:45:00+00:00,0.24481,已平倉,3,成交量瞬間過熱、八根已追高、空間數值異常,新增,,,,,,,,,,,,,,3.999999999999817,,,,,,,,,,,,,,,,CORE,45.579014729153215,49c6d02c0f56f12e0fb764c5b2fb658048f08382c2620f99226a28b7a80c9b0e,2024-01-19 23:45:00+00:00,2024-01-19 23:30:00+00:00,0,,,-11.54282735328589,,,,,,,,,,,,,,,
V84,壓縮早突破,Binance,MKR/USDT:USDT,MKR,小幣,2024-02-04 06:30:00+00:00,2024-02-04 06:45:00+00:00,2017.5,1995.3082857142856,22.1917142857144,0.0109996105505399,0.4781352724374965,0.5432344879142903,2.5159532500867883,1.4206229815168123,2.262748487467593,0.2022203468698345,11.369108161347173,44.3210115732944,0.465946267472983,False,2.565433667764743,4.0,2106.2668571428576,2128.458571428572,2150.6502857142864,2024-02-04 19:00:00+00:00,1995.3082857142856,原停損,敗,-1.0,-1.1612674776464675,-11.612674776464676,2024-02-04 06:45:00+00:00,LONG,LONG,V85暴漲前布局,0.2342207999958209,,只限BTCETH加大尾單,10,進場前歷史：10日均線持有品質較高,進場前歷史：10日均線持有品質較高,0,0,,False,一般配置,0.5,0.2,0.15,0.15,-0.0268100424778856,0.0830388016271748,,,,,2024-02-04 19:00:00+00:00,1995.3082857142856,原停損,0.0,-1.0,-1.1627421573045271,-11.612674776464676,0.0,0.0,LOSS,2024-07-31 23:45:00+00:00,2799.2,已平倉,2,結構太窄、八根已追高,核心,,,,,,,,,,,,,,4.0,,,,,False,2024-02,0.2342207999958209,False,False,-11.612674776464676,保留V94核心,,,,,CORE,0.2342207999958209,eb621fa2c18a1e404f734b809be773d7321abadba24b21e9133c4b95c952d03e,2024-02-04 06:45:00+00:00,2024-02-04 06:30:00+00:00,0,,,-11.641076299098236,,,,,,,,,,,,,,,
V84,壓縮早突破,Binance,FXS/USDT:USDT,FXS,小幣,2024-02-19 15:00:00+00:00,2024-02-19 15:15:00+00:00,9.234,9.064322857142855,0.169677142857143,0.0183752591354932,0.8849557522123908,0.6979280261723009,2.918937516283979,1.6918458739458622,2.983311938382556,0.1780752926252949,9.694882718440049,47.958962805517245,1.212908815248004,False,2.482197281007087,4.0,9.912708571428572,10.082385714285715,10.252062857142858,2024-02-20 01:15:00+00:00,9.064322857142855,原停損,敗,-1.0,-1.096178317947744,-10.96178317947744,2024-02-19 15:15:00+00:00,LONG,LONG,V85暴漲前布局,0.2251936517101335,,只限BTCETH加大尾單,10,進場前歷史：10日均線持有品質較高,進場前歷史：10日均線持有品質較高,0,0,,False,一般配置,0.5,0.2,0.15,0.15,-0.101724641685394,-0.0510223428731313,,,,,2024-02-20 01:15:00+00:00,9.064322857142855,原停損,0.0,-1.0,-1.0970578022126043,-10.96178317947743,0.0,0.0,LOSS,2024-07-31 23:45:00+00:00,2.208,已平倉,2,成交量瞬間過熱、八根已追高,核心,,,,,,,,,,,,,,3.9999999999999583,,,,,False,2024-02,0.2251936517101335,False,False,-10.96178317947744,保留V94核心,,,,,CORE,0.2251936517101335,d470a8e908bccf5ebfba36e8048da92013a7d257ffa836a67588a4f1d8c9f086,2024-02-19 15:15:00+00:00,2024-02-19 15:00:00+00:00,0,,,-10.855752044565415,,,,,,,,,,,,,,,
V84,均線假跌破站回,Binance,BTCDOM/USDT:USDT,BTCDOM,小幣,2024-02-21 18:15:00+00:00,2024-02-21 18:30:00+00:00,2162.071942857143,2142.699642857143,19.3723,0.0089600626214129,0.4740658114891438,0.586264656616442,2.5530864197530865,1.3757689893283152,4.366800535475332,0.1439495261791577,6.752744087101767,36.75387644558677,0.0185030992691181,False,1.2,3.999999999999953,2239.561142857142,2258.9014285714275,2278.241714285713,2024-02-21 23:30:00+00:00,2142.699642857143,原停損,敗,-1.0,-1.1985205767293985,-11.985205767293984,2024-02-21 18:30:00+00:00,LONG,LONG,V85暴漲前布局,0.2157473509764169,,只限BTCETH加大尾單,10,進場前歷史：10日均線持有品質較高,進場前歷史：10日均線持有品質較高,0,0,,False,一般配置,0.5,0.2,0.15,0.15,0.0277317671938135,0.0691290238616489,,,,,2024-02-21 23:30:00+00:00,2142.699642857143,原停損,0.0,-1.0,-1.1999914531130975,-11.985205767293984,0.0,0.0,LOSS,2024-07-31 23:45:00+00:00,2509.8,已平倉,1,八根已追高,核心,,,,,,,,,,,,,,3.999999999999953,,,,,False,2024-02,0.2157473509764169,False,False,-11.985205767293984,保留V94核心,,,,,CORE,0.2157473509764169,8a7a6f6292bff7958520857b374d4a2ded794e96c19da97c1ce99ed370a9ff80,2024-02-21 18:30:00+00:00,2024-02-21 18:15:00+00:00,0,,,-11.744046678978965,2162.2,2162.071942857143,2024-02-21 18:30:00+00:00,2024-02-21 18:30:00+00:00,2142.8597142857143,2143.5,2024-02-21 16:15:00+00:00,5.335714285714208,0.15,2142.699642857143,0.1655316068615242,2239.561142857142,3.999999999999953,2162.071942857143,等回踩重新定價
V84,均線假跌破站回,Binance,BLUEBIRD/USDT:USDT,BLUEBIRD,小幣,2024-03-02 07:00:00+00:00,2024-03-02 07:15:00+00:00,12.287,12.096251428571428,0.190748571428573,0.0155244218628284,0.3758169934640509,0.6554153694904086,3.506163791975293,1.871646556913655,3.035398230088507,0.0805603278469424,,46.07461730651999,1.6034510825329695,False,1.831263060195527,4.0,13.049994285714291,13.240742857142866,13.43149142857144,2024-03-02 09:30:00+00:00,12.096251428571428,原停損,敗,-1.0,-1.1140038601917557,-11.140038601917556,2024-03-02 07:15:00+00:00,LONG,LONG,V85暴漲前布局,0.2340109424780516,,只限BTCETH加大尾單,10,進場前歷史：10日均線持有品質較高,進場前歷史：10日均線持有品質較高,0,0,,False,一般配置,0.5,0.2,0.15,0.15,0.0586748401720364,0.0928419212479154,,,,,2024-03-02 09:30:00+00:00,12.096251428571428,原停損,0.0,-1.0,-1.1150463467241831,-11.140038601917556,0.0,0.0,LOSS,2024-05-28 07:00:00+00:00,16.81,已平倉,3,成交量瞬間過熱、量能堆積過頭、八根已追高,,,,,,,,,,,,,,,3.999999999999991,,,,,False,2024-03,0.2340109424780516,False,False,-11.140038601917556,保留V94核心,,,LONG連敗冷卻中,核心,CORE,0.2340109424780516,84dddda4ca34d7e47215c6225dd41ecdbcdb4606af7bbbab7dff7af8e2cb2a7c,2024-03-02 07:15:00+00:00,2024-03-02 07:00:00+00:00,0,,,-10.78175644891093,,,,,,,,,,,,,,,
V84,壓縮早突破,Binance,LINA/USDT:USDT,LINA,小幣,2024-03-06 21:30:00+00:00,2024-03-06 21:45:00+00:00,0.01255,0.0121269714285714,0.0004230285714285,0.0337074558907252,2.6165167620605168,1.5372168284789822,2.348504546353508,1.6174306186492478,3.039473684210529,0.3259863489328715,5.17695528839659,45.381990573683154,4.3824701195219085,True,3.869856085606615,4.0,0.0142421142857142,0.0146651428571428,0.0150881714285714,2024-03-10 14:45:00+00:00,0.01298,5日線弱化退出,勝,4.0,3.9435158600473232,39.43515860047323,2024-03-06 21:45:00+00:00,LONG,LONG,V96強勢突破延續_驗證型,45.381990573683154,10.0,只限BTCETH加大尾單,5,進場前歷史：5日均線持有品質較高,短線轉弱或趨勢不夠順（效率0.52），使用5日線,3,0,5.0,False,一般配置,0.5,0.2,0.15,0.15,-0.0407278934513135,-0.0420068407718218,2024-03-08 01:45:00+00:00,,,2024-03-11 00:00:00+00:00,2024-03-10 14:45:00+00:00,0.01298,5日線弱化退出,0.0,2.9455626097524945,2.4525818384436,28.900188641940584,0.0,0.0,WIN,2024-07-31 23:45:00+00:00,0.0055,已平倉,2,八根已追高、停損太寬,新增,,,,,,,,,,,,,,3.999999999999516,,,,,,,,,,,,,,,,CORE,45.381990573683154,fdc6982d8e2c47faa8b23fbe2cf787c21c3b39c42826c70d926cbb056793db02,2024-03-06 21:45:00+00:00,2024-03-06 21:30:00+00:00,5,短線轉弱或趨勢不夠順（效率0.07），使用5日線,,23.45040353059659,,,,,,,,,,,,,,,
V84,均線假跌破站回,Binance,BTCDOM/USDT:USDT,BTCDOM,小幣,2024-03-12 06:00:00+00:00,2024-03-12 06:15:00+00:00,2187.0,2162.524571428571,24.475428571428893,0.011191325364165,0.3578966688079221,0.4546915905019766,3.36035618217234,1.5027672139257444,4.779187817258861,0.0101594974088477,6.659740381023447,38.98715868721322,1.3807607900512275,True,1.2132821738573445,4.0,2284.901714285716,2309.3771428571445,2333.8525714285734,2024-03-15 06:45:00+00:00,2162.524571428571,原停損,敗,-1.0,-1.1584895810838245,-11.584895810838242,2024-03-12 06:15:00+00:00,LONG,LONG,V85暴漲前布局,0.2365616366941211,,只限BTCETH加大尾單,10,進場前歷史：10日均線持有品質較高,進場前歷史：10日均線持有品質較高,0,0,,False,一般配置,0.5,0.2,0.15,0.15,0.0088603374358868,0.0531999085562912,,,,,2024-03-15 06:45:00+00:00,2162.524571428571,原停損,0.0,-1.0,-1.1599388587971589,-11.584895810838242,0.0,0.0,LOSS,2024-07-31 23:45:00+00:00,2509.8,已平倉,2,成交量瞬間過熱、八根已追高,核心,,,,,,,,,,,,,,4.000000000000019,,,,,False,2024-03,0.2365616366941211,False,False,-11.584895810838242,保留V94核心,,,,,CORE,0.2365616366941211,757a9bd5343d346a7a2ecd4c29a083a19ff445f6c16fa53c286af4c99580088b,2024-03-12 06:15:00+00:00,2024-03-12 06:00:00+00:00,0,,,-11.362785738739912,,,,,,,,,,,,,,,
V84,壓縮早突破,Binance,RNDR/USDT:USDT,RNDR,小幣,2024-03-26 03:00:00+00:00,2024-03-26 03:15:00+00:00,11.3024,10.969174857142855,0.3332251428571435,0.0294826888852938,0.8972413177394944,0.9765729704615866,2.755301061879222,1.5070592580245772,3.800522823245526,0.7637535219769036,7.094902802738246,46.57216663080597,4.023359731009157,False,6.961232748860102,4.0,12.635300571428576,12.968525714285718,13.301750857142862,2024-03-26 16:15:00+00:00,10.969174857142855,原停損,敗,-1.0,-1.059607704712057,-10.59607704712057,2024-03-26 03:15:00+00:00,LONG,LONG,V96強勢突破延續_驗證型,46.57216663080597,10.0,只限BTCETH加大尾單,10,進場前歷史：10日均線持有品質較高,進場前歷史：10日均線持有品質較高,0,0,,False,一般配置,0.5,0.2,0.15,0.15,-0.0281198603085265,0.0461812127778006,,,,,2024-03-26 16:15:00+00:00,10.969174857142855,原停損,0.0,-1.0,-1.0601527759867198,-10.596077047120566,0.0,0.0,LOSS,2024-07-30 06:15:00+00:00,6.6161,已平倉,2,八根已追高、停損太寬,新增,,,,,,,,,,,,,,3.999999999999984,,,,,,,,,,,,,,,,CORE,46.57216663080597,b0aafa1b73da347fbed907cbc13bb29d464f8d15e99378060ea93af540084345,2024-03-26 03:15:00+00:00,2024-03-26 03:00:00+00:00,0,,,-10.264816260118575,,,,,,,,,,,,,,,
V84,壓縮早突破,Binance,1000FLOKI/USDT:USDT,FLOKI,小幣,2024-03-30 07:45:00+00:00,2024-03-30 08:00:00+00:00,0.24379,0.2359775142857142,0.0078124857142857,0.0320459646182608,0.7897457101509131,0.1725980110133917,2.443755008918641,1.476414368592598,3.022952677812408,0.5823101998414624,9.070096585319458,45.21079192348351,6.662290777814239,False,13.94986793119851,4.0,0.2750399428571429,0.2828524285714286,0.2906649142857143,2024-04-01 05:45:00+00:00,0.2359775142857142,原停損,敗,-1.0,-1.0547684986309922,-10.54768498630992,2024-03-30 08:00:00+00:00,LONG,LONG,V96強勢突破延續_驗證型,45.21079192348351,10.0,只限BTCETH加大尾單,10,進場前歷史：10日均線持有品質較高,進場前歷史：10日均線持有品質較高,0,0,,False,一般配置,0.5,0.2,0.15,0.15,0.057095996854976,0.1214287169126286,,,,,2024-04-01 05:45:00+00:00,0.2359775142857142,原停損,0.0,-1.0,-1.0552693187096107,-10.547684986309918,0.0,0.0,LOSS,2024-07-31 23:45:00+00:00,0.16124,已平倉,1,停損太寬,新增,,,,,,,,,,,,,,3.999999999999957,,,,,,,,,,,,,,,,CORE,45.21079192348351,3154c3c9db1ad96f8efaa9089869d28ebfa36a187c032ee0700dbbdbd54cc471,2024-03-30 08:00:00+00:00,2024-03-30 07:45:00+00:00,0,,,-10.109211248907448,,,,,,,,,,,,,,,
V84,壓縮早突破,Binance,GAS/USDT:USDT,GAS,小幣,2024-04-10 04:45:00+00:00,2024-04-10 05:00:00+00:00,6.601,6.350668571428572,0.2503314285714282,0.0379232583807647,1.1490730810479466,2.3090035642336915,2.903156137220095,1.442048374249732,3.2695473251028777,0.4241141337276339,6.982742878013159,46.46367679836956,1.5752802181157266,False,3.627902293039625,4.0,7.602325714285713,7.852657142857141,8.102988571428568,2024-04-10 12:30:00+00:00,6.350668571428572,原停損,敗,-1.0,-1.04614233614852,-10.4614233614852,2024-04-10 05:00:00+00:00,LONG,LONG,V96強勢突破延續_驗證型,46.46367679836956,10.0,只限BTCETH加大尾單,5,進場前歷史：5日均線持有品質較高,進場前歷史：5日均線持有品質較高,0,0,,False,一般配置,0.5,0.2,0.15,0.15,-0.0164535171982745,-0.0795518857749969,,,,,2024-04-10 12:30:00+00:00,6.350668571428572,原停損,0.0,-1.0,-1.0465642759313367,-10.4614233614852,0.0,0.0,LOSS,2024-07-31 23:45:00+00:00,3.611,已平倉,3,成交量瞬間過熱、八根已追高、停損太寬,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,LONG連敗冷卻中,新增,CORE,46.46367679836956,51ca921451a8d82c6a9b98812b05cecb58a91a7a35344253ca876055f8909d5c,2024-04-10 05:00:00+00:00,2024-04-10 04:45:00+00:00,0,,,-9.920019763146133,,,,,,,,,,,,,,,
V84,壓縮早突破,Binance,XMR/USDT:USDT,XMR,小幣,2024-04-16 00:00:00+00:00,2024-04-16 00:15:00+00:00,123.78492,119.60325,4.181670000000011,0.0337817401344203,0.6013815522145638,2.2466341785743804,2.678786299403082,1.4144237167572569,3.4832535885167544,0.8604885911243362,5.2282416055946745,47.165073028225166,0.0323127877857487,False,2.8495105986363307,3.999999999999983,140.5116,144.68699999999998,148.86239999999998,2024-04-16 03:45:00+00:00,119.60325,原停損,敗,-1.0,-1.0519985571180743,-10.519985571180744,2024-04-16 00:15:00+00:00,LONG,LONG,V96強勢突破延續_驗證型,47.165073028225166,10.0,只限BTCETH加大尾單,5,進場前歷史：5日均線持有品質較高,進場前歷史：5日均線持有品質較高,0,0,,False,一般配置,0.5,0.2,0.15,0.15,-0.1286333149426934,-0.1790734352679991,,,,,2024-04-16 03:45:00+00:00,119.60325,原停損,0.0,-1.0,-1.0523832232098658,-10.519985571180744,0.0,0.0,LOSS,2024-07-31 23:45:00+00:00,157.6,已平倉,2,八根已追高、停損太寬,新增,,,,,,,,,,,,,,3.999999999999983,,,,,,,,,,,,,,,,CORE,47.165073028225166,9192200cf44f9544b6feb816894b12b91104b654d5ae0a05c6b1345a2ad03f57,2024-04-16 00:15:00+00:00,2024-04-16 00:00:00+00:00,0,,,-9.8707789223288,123.81,123.78492,2024-04-16 00:15:00+00:00,2024-04-16 00:15:00+00:00,119.6346,119.76,2024-04-15 20:45:00+00:00,1.0449999999999977,0.15,119.60325,0.1501652536287423,140.5116,3.999999999999983,123.78492,等回踩重新定價
V84,壓縮早突破,Binance,DYM/USDT:USDT,DYM,小幣,2024-04-27 07:00:00+00:00,2024-04-27 07:15:00+00:00,3.684,3.552842857142857,0.1311571428571429,0.0356018303086707,0.9589041095890538,2.5890868596881944,2.5444924671723026,1.6740182442878109,3.319587628865984,0.463754827373425,23.910249428166846,46.7737960919883,1.6824966078697434,False,3.904146805198314,4.0,4.208628571428572,4.339785714285715,4.470942857142858,2024-04-29 02:30:00+00:00,3.552842857142857,原停損,敗,-1.0,-1.0492092140818965,-10.492092140818963,2024-04-27 07:15:00+00:00,LONG,LONG,V96強勢突破延續_驗證型,46.7737960919883,10.0,只限BTCETH加大尾單,5,進場前歷史：5日均線持有品質較高,進場前歷史：5日均線持有品質較高,0,0,,False,一般配置,0.5,0.2,0.15,0.15,-0.1617188442770192,-0.1693598569976339,,,,,2024-04-29 02:30:00+00:00,3.552842857142857,原停損,0.0,-1.0,-1.0496591983444068,-10.492092140818963,0.0,0.0,LOSS,2024-07-31 23:45:00+00:00,1.479,已平倉,3,八根已追高、停損太寬、空間數值異常,新增,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,CORE,46.7737960919883,c7d91f4a15e0ed790e40125108f5630ab33fbdd9fdfa92ee214a1f33c9883599,2024-04-27 07:15:00+00:00,2024-04-27 07:00:00+00:00,0,,,-9.74161952037543,,,,,,,,,,,,,,,
V84,壓縮早突破,Binance,KSM/USDT:USDT,KSM,小幣,2024-04-29 15:00:00+00:00,2024-04-29 15:15:00+00:00,29.7,28.75042857142857,0.9495714285714278,0.0319721019721019,1.7117425539198816,1.399317406143341,2.2731512110112466,1.7228470462943564,3.4492753623188435,0.7562676608468397,21.9046186249436,46.50190113314952,2.086839447997302,False,3.776675766979791,4.0,33.498285714285714,34.44785714285714,35.39742857142856,2024-04-30 08:45:00+00:00,28.75042857142857,原停損,敗,-1.0,-1.054897086368134,-10.54897086368134,2024-04-29 15:15:00+00:00,LONG,LONG,V96強勢突破延續_驗證型,46.50190113314952,10.0,只限BTCETH加大尾單,5,進場前歷史：5日均線持有品質較高,進場前歷史：5日均線持有品質較高,0,0,,False,一般配置,0.5,0.2,0.15,0.15,-0.0511286348450809,-0.1667281086021481,,,,,2024-04-30 08:45:00+00:00,28.75042857142857,原停損,0.0,-1.0,-1.0553990822927637,-10.548970863681342,0.0,0.0,LOSS,2024-07-31 23:45:00+00:00,20.482,已平倉,4,量能堆積過頭、八根已追高、停損太寬、空間數值異常,,,,,,,,,,,,,,,4.000000000000004,,,,,,,,,,,,,,LONG連敗冷卻中,新增,CORE,46.50190113314952,e2f5f06cd36edef4e7ebca805bbcec735662805c8d214f1236ed7b394b7cbc77,2024-04-29 15:15:00+00:00,2024-04-29 15:00:00+00:00,0,,,-9.692076957506048,,,,,,,,,,,,,,,
V84,壓縮早突破,Binance,FRONT/USDT:USDT,FRONT,小幣,2024-05-19 18:00:00+00:00,2024-05-19 18:15:00+00:00,1.2144,1.1613345714285714,0.0530654285714284,0.0436968285337849,0.8721654622476871,1.9647355163727955,2.670343359123697,1.4153994469969122,3.84055241682359,0.7293770656118574,12.482703293508306,45.426365699697264,1.004611330698291,False,7.330958833039169,4.0,1.426661714285714,1.4797271428571424,1.5327925714285708,2024-05-20 01:30:00+00:00,1.1613345714285714,原停損,敗,-1.0,-1.0399278086459496,-10.399278086459496,2024-05-19 18:15:00+00:00,LONG,LONG,V96強勢突破延續_驗證型,45.426365699697264,10.0,只限BTCETH加大尾單,5,進場前歷史：5日均線持有品質較高,進場前歷史：5日均線持有品質較高,0,0,,False,一般配置,0.5,0.2,0.15,0.15,0.0987143836665937,0.0541350425131954,,,,,2024-05-20 01:30:00+00:00,1.1613345714285714,原停損,0.0,-1.0,-1.0402929208685774,-10.399278086459496,0.0,0.0,LOSS,2024-07-31 23:45:00+00:00,0.7813,已平倉,2,八根已追高、停損太寬,新增,,,,,,,,,,,,,,4.000000000000004,,,,,,,,,,,,,,,,CORE,45.426365699697264,29cc460c8bfa7b32e6f133721d05fe55b5bf0b2bec58fe28c74147dd516a4c4b,2024-05-19 18:15:00+00:00,2024-05-19 18:00:00+00:00,0,,,-9.452526117340373,,,,,,,,,,,,,,,
V84,均線假跌破站回,Binance,COMBO/USDT:USDT,COMBO,小幣,2024-06-15 04:00:00+00:00,2024-06-15 04:15:00+00:00,0.7380846285714285,0.7233789285714285,0.0147057,0.0199241380063192,1.567656765676584,1.7635712317442875,2.2344561627546806,1.3672418787567748,3.4947994056463605,0.521684811949161,24.385329673538497,38.74339192085557,3.29000812347684,False,3.761591689225353,3.999999999999993,0.7969074285714286,0.8115842857142858,0.8262611428571429,2024-06-16 04:15:00+00:00,0.7233789285714285,原停損,敗,-1.0,-1.0888221517696186,-10.888221517696186,2024-06-15 04:15:00+00:00,LONG,LONG,V85暴漲前布局,0.2228493445831706,,只限BTCETH加大尾單,10,進場前歷史：10日均線持有品質較高,進場前歷史：10日均線持有品質較高,0,0,,False,一般配置,0.5,0.2,0.15,0.15,-0.058417746346758,-0.0245831956918704,,,,,2024-06-16 04:15:00+00:00,0.7233789285714285,原停損,0.0,-1.0,-1.0894426787863596,-10.888221517696188,0.0,0.0,LOSS,2024-07-31 23:45:00+00:00,0.4947,已平倉,2,八根已追高、空間數值異常,核心,,,,,,,,,,,,,,3.999999999999993,,,,,False,2024-06,0.2228493445831706,False,False,-10.888221517696186,保留V94核心,,,,,CORE,0.2228493445831706,d50907f827ab8cfff7bfd69e4f241127c86b981e91e6ac94cf7bd23e1fb9f560,2024-06-15 04:15:00+00:00,2024-06-15 04:00:00+00:00,0,,,-9.79614102653015,0.7382,0.7380846285714285,2024-06-15 04:15:00+00:00,2024-06-15 04:15:00+00:00,0.7235231428571428,0.7241,2024-06-15 02:45:00+00:00,0.0048071428571428,0.15,0.7233789285714285,0.196519301524467,0.7969074285714286,3.999999999999993,0.7380846285714285,等回踩重新定價
V84,壓縮早突破,Binance,1000PEPE/USDT:USDT,PEPE,小幣,2024-06-16 19:00:00+00:00,2024-06-16 19:15:00+00:00,0.0123503,0.0119584808571428,0.0003918191428571,0.031725475725869,1.93125077373828,1.3540683599359893,3.377555833792892,1.662916685965696,2.7803760361210346,0.75610956482542,12.573403035073763,49.95363779783559,0.830735597749066,False,5.117401196687589,4.0,0.0139175765714285,0.0143093957142857,0.0147012148571428,2024-06-17 02:15:00+00:00,0.0119584808571428,原停損,敗,-1.0,-1.055330776150092,-10.55330776150092,2024-06-16 19:15:00+00:00,LONG,LONG,V96強勢突破延續_驗證型,49.95363779783559,10.0,只限BTCETH加大尾單,5,進場前歷史：5日均線持有品質較高,進場前歷史：5日均線持有品質較高,0,0,,False,一般配置,0.5,0.2,0.15,0.15,0.165325903447619,0.1445913922655263,,,,,2024-06-17 02:15:00+00:00,0.0119584808571428,原停損,0.0,-1.0,-1.055836737868119,-10.55330776150084,0.0,0.0,LOSS,2024-07-31 23:45:00+00:00,0.0110435,已平倉,4,成交量瞬間過熱、結構太窄、八根已追高、停損太寬,新增,,,,,,,,,,,,,,3.999999999999234,,,,,,,,,,,,,,,,CORE,49.95363779783559,9cb16ca8c6215b5401109deedb1ee5737bfb443526b0aa054de20d6db9c3d11a,2024-06-16 19:15:00+00:00,2024-06-16 19:00:00+00:00,0,,,-9.390529084191284,,,,,,,,,,,,,,,
V84,壓縮早突破,Binance,BTCDOM/USDT:USDT,BTCDOM,小幣,2024-06-18 11:15:00+00:00,2024-06-18 11:30:00+00:00,2519.2,2499.125142857143,20.074857142856672,0.0079687429115817,0.3225292665445467,0.4345053017619449,2.451468965031352,1.4169386972280298,2.957964601769909,0.6146048247534638,4.772138567077631,46.073488947489885,0.6707680095257018,False,1.2,4.0,2599.4994285714265,2619.574285714283,2639.64914285714,2024-06-18 14:15:00+00:00,2499.125142857143,原停損,敗,-1.0,-1.2229438860709692,-12.229438860709692,2024-06-18 11:30:00+00:00,LONG,LONG,V96強勢突破延續_驗證型,46.073488947489885,10.0,只限BTCETH加大尾單,10,進場前歷史：10日均線持有品質較高,進場前歷史：10日均線持有品質較高,0,0,,False,一般配置,0.5,0.2,0.15,0.15,-0.0094367277889777,-0.0005432617784293,,,,,2024-06-18 14:15:00+00:00,2499.125142857143,原停損,0.0,-1.0,-1.224982553869807,-12.229438860709692,0.0,0.0,LOSS,2024-07-31 23:45:00+00:00,2509.8,已平倉,1,八根已追高,新增,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,CORE,46.073488947489885,b6c3c4aa8e3ab7b2aba6d9d76e0e4afe22f4206593b71ef537a7f687f33a416f,2024-06-18 11:30:00+00:00,2024-06-18 11:15:00+00:00,0,,低追價窄停損早期趨勢,-10.77986635409468,,,,,,,,,,,,,,,
